census region,air conditioning type,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
67,64,30,73,2003,0.0,0.0,0.0,1519.92298349,1519.92298349,1519.92298345,1519.92298035,1519.92291177,1519.92217063,1519.91707461,1519.89136925,1519.78783215,1519.43622947,1518.39188982,1515.60823144,1508.82810332,1493.55182732
67,64,30,73,2004,0.0,0.0,0.0,0.0,8.44496247339e-10,8.44496247339e-10,8.44496247318e-10,8.44496245597e-10,8.44496207491e-10,8.44495795702e-10,8.44492964259e-10,8.44478681905e-10,8.44421154852e-10,8.44225798146e-10,8.43645544459e-10,8.42098894346e-10,8.38331734553e-10
67,64,30,73,2005,0.0,0.0,0.0,0.0,0.0,1936.56535312,1936.56535312,1936.56535307,1936.56534912,1936.56526174,1936.56431744,1936.55782449,1936.52507276,1936.393154,1935.94516974,1934.61455496,1931.06783816
67,64,30,73,2006,0.0,0.0,0.0,0.0,0.0,0.0,987.308840205,987.308840205,987.30884018,987.308838168,987.308793618,987.308312191,987.305001924,987.288304283,987.221048842,986.992655402,986.314275129
67,64,30,73,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.43165864,1782.43165864,1782.43165859,1782.43165496,1782.43157453,1782.43070539,1782.42472922,1782.39458425,1782.27316507,1781.86083644
67,64,30,73,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.09644655,1116.09644655,1116.09644652,1116.09644424,1116.09639388,1116.09584966,1116.09210759,1116.07323186,1115.99720341
67,64,30,73,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.9408387,2260.9408387,2260.94083864,2260.94083403,2260.94073201,2260.93962954,2260.93204902,2260.89381136
67,64,30,73,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.50027192,1642.50027192,1642.50027188,1642.50026853,1642.50019442,1642.49939351,1642.49388651
67,64,30,73,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.65899183,1213.65899183,1213.65899179,1213.65898932,1213.65893456,1213.65834276
67,64,30,73,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.04325801,1600.04325801,1600.04325797,1600.04325471,1600.04318251
67,64,30,73,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.28573421,1001.28573421,1001.28573418,1001.28573214
67,64,30,73,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.65302058,1909.65302058,1909.65302054
67,64,30,73,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.92447126,1700.92447126
67,64,30,73,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.62407576
68,63,28,42,2000,206680.486059,206679.629996,206660.571895,206555.026005,206217.708263,205408.475337,203781.475998,200884.990634,196178.756718,189077.692315,179030.567705,165636.935681,148793.12546,128838.045665,106646.921686,83608.6339458,61438.1425989
68,63,28,42,2001,0.0,823906.585536,823903.172943,823827.200147,823406.454311,822061.778217,818835.869713,812350.035004,800803.548872,782042.720548,753735.192166,713683.55357,660291.47075,593145.672756,513597.177534,425134.964505,333295.636318
68,63,28,42,2002,0.0,0.0,902222.71355,902218.976575,902135.782213,901675.042541,900202.548771,896670.002757,889567.659491,876923.626498,856379.494754,825381.204996,781522.473083,723055.226081,649526.909724,562416.962459,465546.00732
68,63,28,42,2003,0.0,0.0,0.0,886141.377817,886137.70745,886055.995955,885603.468568,884157.220719,880687.639268,873711.889097,861293.225004,841115.274552,810669.502369,767592.514234,710167.395095,637949.657073,552392.368908
68,63,28,42,2004,0.0,0.0,0.0,0.0,940240.956649,940237.062203,940150.362162,939670.207647,938135.66531,934454.263375,927052.638558,913875.805944,892465.976869,860161.468039,814454.598292,753523.633655,676896.94994
68,63,28,42,2005,0.0,0.0,0.0,0.0,0.0,873350.243976,873346.626589,873266.094571,872820.099254,871394.727476,867975.228192,861100.17048,848860.765361,828974.076407,798967.778056,756512.590837,699916.382753
68,63,28,42,2006,0.0,0.0,0.0,0.0,0.0,0.0,886386.125553,886382.454172,886300.720109,885848.067736,884401.420441,880930.880709,873953.203872,861531.109807,841347.586308,810893.405157,767804.519378
68,63,28,42,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931863.878897,931860.01915,931774.091562,931298.214984,929777.344654,926128.742174,918793.06214,905733.62853,884514.550348,852497.858572
68,63,28,42,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968969.791877,968965.778437,968876.429297,968381.603777,966800.17387,963006.287589,955378.507913,941799.060363,919735.059134
68,63,28,42,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952976.514452,952972.567256,952884.692864,952398.034658,950842.706955,947111.440455,939609.560676,926254.247948
68,63,28,42,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859234.165348,859230.60643,859151.376062,858712.589428,857310.256128,853946.026675,847182.091455
68,63,28,42,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829186.749072,829183.314609,829106.854926,828683.41266,827330.118951,824083.536593
68,63,28,42,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896163.627021,896159.915143,896077.279492,895619.634025,894157.029129
68,63,28,42,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986932.76798,986928.680139,986837.674625,986333.675919
68,63,28,42,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996896.357998,996892.228888,996800.304627
68,63,28,42,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927599.920168,927596.078081
68,63,28,42,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896710.891641
68,63,28,44,2000,56846.564451,56846.3289945,56841.0871472,56812.0572114,56719.2794408,56496.7034608,56049.204403,55252.538762,53958.1096905,52004.9929599,49241.5752439,45557.7152888,40924.8988989,35436.3414095,29332.7697392,22996.1893785,16898.2926235
68,63,28,44,2001,0.0,226611.905697,226610.967079,226590.071093,226474.346789,226104.499506,225217.22747,223433.326978,220257.516428,215097.432587,207311.570615,196295.542454,181610.28341,163142.125114,141262.659147,116931.514053,91671.5081935
68,63,28,44,2002,0.0,0.0,248152.414449,248151.38661,248128.504364,248001.779931,247596.776955,246625.165612,244671.697135,241194.011118,235543.437464,227017.493335,214954.340795,198873.180022,178649.537943,154690.327637,128046.394774
68,63,28,44,2003,0.0,0.0,0.0,243729.313334,243728.303816,243705.829426,243581.363746,243183.579596,242229.286381,240310.636782,236894.937495,231345.080405,222971.103821,211122.966491,195328.438432,175465.265196,151933.106991
68,63,28,44,2004,0.0,0.0,0.0,0.0,258609.166065,258608.094915,258584.248447,258452.184046,258030.114883,257017.561369,254981.77681,251357.546585,245468.866664,236583.652688,224012.177913,207253.382372,186177.547891
68,63,28,44,2005,0.0,0.0,0.0,0.0,0.0,240211.167871,240210.172925,240188.022945,240065.353883,239673.311604,238732.79327,236841.838692,233475.443803,228005.696915,219752.595688,208075.481982,192508.942287
68,63,28,44,2006,0.0,0.0,0.0,0.0,0.0,0.0,243796.63013,243795.620332,243773.139736,243648.639678,243250.745662,242296.188876,240377.009356,236960.366671,231408.976739,223032.687305,211181.277579
68,63,28,44,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256305.087439,256304.025832,256280.391825,256149.504052,255731.195314,254727.663147,252710.016412,249118.07627,243281.861549,234475.810396
68,63,28,44,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266510.906643,266509.802764,266485.227674,266349.128077,265914.162692,264870.67085,262772.683386,259037.715682,252969.108569
68,63,28,44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262112.025581,262110.939923,262086.770455,261952.917242,261525.131155,260498.86261,258435.503362,254762.182962
68,63,28,44,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236328.602135,236327.623271,236305.831304,236185.144958,235799.439312,234874.122704,233013.731881
68,63,28,44,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228064.191602,228063.246968,228042.217067,227925.751122,227553.533601,226660.575312
68,63,28,44,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246485.889179,246484.868243,246462.139668,246336.266282,245933.983198
68,63,28,44,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271451.544718,271450.420375,271425.389706,271286.767065
68,63,28,44,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274191.986609,274190.850916,274165.567549
68,63,28,44,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255132.304225,255131.247476
68,63,28,44,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246636.411921
68,63,28,45,2000,2098.66437622,2098.20146653,2094.80695975,2085.35509935,2066.71073463,2035.88539751,1990.2175808,1927.58023423,1846.60042855,1746.86620317,1629.08900225,1495.18788064,1348.26548378,1192.4567041,1032.6484958,874.091295196,721.944684259
68,63,28,45,2001,0.0,8366.06993418,8364.22460107,8350.69281321,8313.01412288,8238.69063367,8115.80918156,7933.75999222,7684.06383888,7361.24770629,6963.66936369,6494.1648966,5960.38438344,5374.69614243,4753.58341859,4116.52745963,3484.45849051
68,63,28,45,2002,0.0,0.0,9161.30353887,9159.28279832,9144.46475149,9103.20452755,9021.81624726,8887.25434533,8687.90053933,8414.46961283,8060.96831519,7625.59831402,7111.46527787,6526.94646048,5885.58584585,5205.4334876,4507.82241608
68,63,28,45,2003,0.0,0.0,0.0,8998.01126552,8996.02654292,8981.4726149,8940.94781858,8861.01021365,8728.84676067,8533.046263,8264.48900513,7917.28856089,7489.6786516,6984.70958998,6410.6093125,5780.68039341,5112.65115981
68,63,28,45,2004,0.0,0.0,0.0,0.0,9547.34643029,9545.24053892,9529.79808296,9486.79921821,9401.98136406,9261.74923568,9053.99497451,8769.04209974,8400.6448146,7946.92900779,7411.13121585,6801.9816968,6133.59515675
68,63,28,45,2005,0.0,0.0,0.0,0.0,0.0,8868.12819124,8866.1721174,8851.82827012,8811.88843475,8733.10470055,8602.84897974,8409.87479223,8145.19406232,7803.0053323,7381.56781911,6883.88780528,6318.07445997
68,63,28,45,2006,0.0,0.0,0.0,0.0,0.0,0.0,9000.49647041,8998.51119964,8983.9532519,8943.41726284,8863.45757955,8731.2576237,8535.40304693,8266.77161491,7919.47527567,7491.74726271,6986.6387312
68,63,28,45,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9462.28433764,9460.19720872,9444.89233733,9402.276571,9318.21440162,9179.23167152,8973.32839715,8690.91431031,8325.79926115,7876.12583578
68,63,28,45,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9839.06329342,9836.89305705,9820.97876057,9776.6660759,9689.25663272,9544.73974554,9330.63760312,9036.97806212,8657.32448695
68,63,28,45,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9676.66517722,9674.53076157,9658.87913764,9615.29785353,9529.3311421,9387.19957042,9176.6312791,8887.81871945
68,63,28,45,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724.79143065,8722.8669731,8708.75496738,8669.46068499,8591.95034299,8463.79996309,8273.94484358
68,63,28,45,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8419.68549956,8417.82834029,8404.20983136,8366.28966991,8291.48986435,8167.82090287
68,63,28,45,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9099.77867364,9097.77150385,9083.05297106,9042.06983975,8961.22814139
68,63,28,45,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10021.4620228,10019.2515541,10003.0422349,9957.90807185
68,63,28,45,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10122.6337968,10120.4010123,10104.0280517
68,63,28,45,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.98746691,9416.90988813
68,63,28,45,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9105.33567994
68,63,28,72,2000,9369.46539334,9369.45480812,9369.14935525,9367.16108543,9360.0340174,9341.34636631,9300.90912498,9224.15705778,9091.92412677,8880.91276057,8565.27524812,8119.7566413,7524.68646882,6772.61163222,5875.4544124,4869.89733464,3817.78320661
68,63,28,72,2001,0.0,37350.2326597,37350.190463,37348.9728123,37341.0468168,37312.6356282,37238.1395831,37076.9414455,36770.9786775,36243.848203,35402.6770912,34144.4265901,32368.4209249,29996.2461574,26998.1914184,23421.7834286,19413.2526074
68,63,28,72,2002,0.0,0.0,40900.5448597,40900.4986521,40899.1652581,40890.4858601,40859.3740567,40777.7968183,40601.2760529,40266.2301099,39688.9934481,38767.8651353,37390.0121101,35445.1888999,32847.5279595,29564.4942643,25648.1321695
68,63,28,72,2003,0.0,0.0,0.0,40171.5281949,40171.4828109,40170.1731835,40161.6484882,40131.0912256,40050.9680306,39877.5935944,39548.5195542,38981.5716342,38076.8616331,36723.5676404,34813.4092137,32262.049322,29037.532849
68,63,28,72,2004,0.0,0.0,0.0,0.0,42624.0293542,42623.9811994,42622.5916183,42613.5464842,42581.1236784,42496.1089038,42312.1498315,41962.9855806,41361.4250757,40401.4818677,38965.5682876,36938.7932927,34231.6710147
68,63,28,72,2005,0.0,0.0,0.0,0.0,0.0,39591.6665536,39591.6218247,39590.3311013,39581.929457,39551.8132776,39472.8466322,39301.974794,38977.6508199,38418.8865903,37527.2357544,36193.4760765,34310.8901035
68,63,28,72,2006,0.0,0.0,0.0,0.0,0.0,0.0,40182.6233664,40182.5779699,40181.2679807,40172.740931,40142.1752287,40062.029904,39888.6075827,39559.442654,38992.3381458,38087.3782684,36733.7105028
68,63,28,72,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42244.2705217,42244.222796,42242.8455953,42233.8810488,42201.747114,42117.4897786,41935.1696899,41589.1163183,40992.9154173,40041.5248242
68,63,28,72,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43926.3962713,43926.3466452,43924.9146057,43915.5930997,43882.179623,43794.5672424,43604.9873452,43245.154465,42625.2134242
68,63,28,72,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43201.3715619,43201.3227548,43199.9143518,43190.7467014,43157.8847289,43071.7184297,42885.267633,42531.3739546
68,63,28,72,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38951.7410691,38951.6970631,38950.4272018,38942.1613544,38912.5319469,38834.8416502,38666.7316367
68,63,28,72,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37589.5987966,37589.5563295,37588.3308753,37580.3540845,37551.7608173,37476.78735
68,63,28,72,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40625.8677355,40625.8218382,40624.4973989,40615.8762894,40584.9734246
68,63,28,72,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44740.7135113,44740.6629652,44739.2043783,44729.7100681
68,63,28,72,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45192.3938496,45192.3427932,45190.8694811
68,63,28,72,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42050.9720903,42050.924583
68,63,28,72,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40650.6769326
68,63,28,73,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,28,73,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,42,2000,60113.5096101,60113.260622,60107.7175282,60077.0192558,59978.9095905,59743.5422743,59270.3256574,58427.876019,57059.0567213,54993.6952964,52071.4652719,48175.8956285,43276.8334728,37472.8511817,31018.5101357,24317.7695003,17869.4295043
68,63,29,42,2001,0.0,218571.569378,218570.664062,218550.509479,218438.891149,218082.166285,217226.375232,215505.768678,212442.637932,207465.637187,199956.022611,189330.850222,175166.633624,157353.737475,136250.569048,112782.708648,88418.9440596
68,63,29,42,2002,0.0,0.0,216451.232504,216450.33597,216430.376905,216319.84137,215966.577052,215119.087927,213415.172773,210381.757094,205453.037644,198016.272949,187494.174097,173467.362884,155827.267528,134928.818436,111688.616966
68,63,29,42,2003,0.0,0.0,0.0,211856.451231,211855.573729,211836.03835,211727.849241,211382.083944,210552.58514,208884.840338,205915.81737,201091.72374,193812.825123,183514.087174,169785.034162,152519.399043,132064.577836
68,63,29,42,2004,0.0,0.0,0.0,0.0,224956.308641,224955.37688,224934.633558,224819.754721,224452.609494,223571.819752,221800.952204,218648.343712,213525.958771,205796.979293,194861.432798,180283.462343,161950.230004
68,63,29,42,2005,0.0,0.0,0.0,0.0,0.0,203852.742042,203851.897691,203833.100338,203728.998497,203396.295841,202598.134611,200993.395417,198136.538948,193494.694394,186490.784749,176581.122058,163370.737924
68,63,29,42,2006,0.0,0.0,0.0,0.0,0.0,0.0,225186.357258,225185.424544,225164.660009,225049.663693,224682.143009,223800.452539,222027.774037,218871.941572,213744.318291,206007.434873,195060.705285
68,63,29,42,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223304.388173,223303.463254,223282.872256,223168.837008,222804.387837,221930.065993,220172.202448,217042.74449,211957.974731,204285.751426
68,63,29,42,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232625.343358,232624.379832,232602.929344,232484.134148,232104.472493,231193.655555,229362.416975,226102.332217,220805.318931
68,63,29,42,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224720.294885,224719.364102,224698.642542,224583.884231,224217.124196,223337.258537,221568.248902,218418.947981
68,63,29,42,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200191.837396,200191.008209,200172.548429,200070.316109,199743.588319,198959.760926,197383.840561
68,63,29,42,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207866.349616,207865.488641,207846.321191,207740.169714,207400.916556,206587.040521
68,63,29,42,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215603.628646,215602.735624,215582.854716,215472.752029,215120.871063
68,63,29,42,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237279.939242,237278.956436,237257.076746,237135.904579
68,63,29,42,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234013.435255,234012.465979,233990.887495
68,63,29,42,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216267.887346,216266.991572
68,63,29,42,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221484.388115
68,63,29,44,2000,8872.86596098,8872.82920987,8872.01103891,8867.47991673,8852.99874744,8818.25809327,8748.4104394,8624.06330397,8422.02302664,8117.17183424,7685.84524089,7110.85190724,6387.7412101,5531.06261584,4578.38985827,3589.34806245,2637.56107103
68,63,29,44,2001,0.0,32261.5706611,32261.4370348,32258.4621808,32241.9871074,32189.3338533,32063.0175002,31809.0527687,31356.9289664,30622.3143884,29513.8812927,27945.586062,25854.9213157,23225.7046732,20110.8377154,16646.9378188,13050.8007957
68,63,29,44,2002,0.0,0.0,31948.60499,31948.47266,31945.5266647,31929.211414,31877.0689429,31751.9779698,31500.47692,31052.7391171,30325.250948,29227.5706303,27674.4892457,25604.1057901,23000.3948665,19915.7448637,16485.4478491
68,63,29,44,2003,0.0,0.0,0.0,31270.4067178,31270.2771969,31267.3937386,31251.4248246,31200.3892229,31077.9536547,30831.7914164,30393.5580974,29681.5128943,28607.1339037,27087.0210042,25060.5872136,22512.1473182,19492.9776173
68,63,29,44,2004,0.0,0.0,0.0,0.0,33203.9700659,33203.8325362,33200.7707832,33183.814453,33129.6231338,32999.6169276,32738.2335799,32272.9026958,31516.8291396,30376.0173758,28761.9103491,26610.1747631,23904.1555301
68,63,29,44,2005,0.0,0.0,0.0,0.0,0.0,30089.0443371,30088.9197093,30086.145185,30070.7795594,30021.6720279,29903.8619439,29666.9994506,29245.3221158,28560.1772157,27526.3871094,26063.7024427,24113.8251442
68,63,29,44,2006,0.0,0.0,0.0,0.0,0.0,0.0,33237.9256702,33237.7879998,33234.7231158,33217.7494454,33163.5027081,33033.3635528,32771.7129049,32305.9061562,31549.0594114,30407.0810114,28791.3233393
68,63,29,44,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32960.1435286,32960.0070089,32956.9677392,32940.1359243,32886.3425479,32757.2910157,32497.8270829,32035.9132606,31285.3917754,30152.9573285
68,63,29,44,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34335.9338713,34335.791653,34332.6255211,34315.0911289,34259.0523616,34124.6140855,33854.3198609,33373.1252798,32591.2762547
68,63,29,44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33169.133996,33168.9966106,33165.9380699,33148.9995294,33094.8650653,32964.9952556,32703.8861393,32239.0434588
68,63,29,44,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29548.6879941,29548.5656045,29545.8409067,29530.7512258,29482.5255955,29366.8312128,29134.2224322
68,63,29,44,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30681.4602891,30681.3332075,30678.5040563,30662.8359006,30612.7615027,30492.6318844
68,63,29,44,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31823.4970822,31823.3652704,31820.4308114,31804.1794498,31752.241164
68,63,29,44,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35022.9608914,35022.8158275,35019.5863446,35001.7011071
68,63,29,44,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34540.8188201,34540.6757532,34537.4907288
68,63,29,44,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31921.5429033,31921.4106854
68,63,29,44,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32691.5081309
68,63,29,45,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,63,29,45,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
