census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016,final_energy
67,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121.97021085,5.0
67,30,35,2008,503988.894749,463670.364123,423361.853807,383100.674788,342974.620432,303145.432843,263870.713599,225520.534221,2.0
67,30,35,2009,48501.4380552,48500.7392809,48488.6854586,48431.7487871,48269.2020389,47912.089381,47245.0976959,46132.9324884,2.0
67,30,35,2010,0.0,50164.3752758,50163.6525431,50151.1854393,50092.2966172,49924.1767345,49554.8199874,48864.9595928,2.0
67,30,35,2011,0.0,0.0,49680.2328313,49679.5170738,49667.1702915,49608.8498126,49442.3524751,49076.5604346,2.0
67,30,35,2012,0.0,0.0,0.0,49495.7534403,49495.0403406,49482.739406,49424.6354906,49258.7564137,2.0
67,30,35,2013,0.0,0.0,0.0,0.0,49307.4933829,49306.7829956,49294.5288483,49236.6459347,2.0
67,30,35,2014,0.0,0.0,0.0,0.0,0.0,49115.2946586,49114.5870403,49102.3806593,2.0
67,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,49187.5090372,49186.8003785,2.0
67,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48915.5130834,2.0
67,30,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,28,29,2008,10164365.7631,8970479.53539,7787819.64596,6632139.39822,5523787.15847,4485479.96144,3539590.81036,2705210.17367,4.0
68,28,29,2009,989272.962834,987681.623267,978394.265914,956074.470541,916920.820325,858973.756453,782517.890294,690268.806626,4.0
68,28,29,2010,0.0,1114079.34722,1112287.24473,1101828.19712,1076692.54296,1032599.27981,967341.631503,881240.115883,4.0
68,28,29,2011,0.0,0.0,1104482.96056,1102706.29476,1092337.33864,1067418.1964,1023704.74103,959009.204953,4.0
68,28,29,2012,0.0,0.0,0.0,1102955.64041,1101181.43146,1090826.81391,1065942.13079,1022289.12402,4.0
68,28,29,2013,0.0,0.0,0.0,0.0,1103900.2504,1102124.52195,1091761.03634,1066855.04111,4.0
68,28,29,2014,0.0,0.0,0.0,0.0,0.0,1106452.39971,1104672.56589,1094285.12054,4.0
68,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,1114615.41766,1112822.45284,4.0
68,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115657.05572,4.0
68,28,31,2008,60916.7240363,53761.5665419,46673.6903486,39747.5076072,33104.9694403,26882.2227918,21213.352768,16212.7717017,3.0
68,28,31,2009,5928.87637832,5919.33921727,5863.67854959,5729.91232679,5495.25802953,5147.97169796,4689.75905506,4136.89504924,3.0
68,28,31,2010,0.0,6676.86166859,6666.12130212,6603.43850107,6452.79637117,6188.53815717,5797.43828473,5281.41767032,3.0
68,28,31,2011,0.0,0.0,6619.34893717,6608.7010854,6546.55821752,6397.21367933,6135.23171613,5747.50067519,3.0
68,28,31,2012,0.0,0.0,0.0,6610.1954551,6599.56232757,6537.50539316,6388.36737416,6126.74768936,3.0
68,28,31,2013,0.0,0.0,0.0,0.0,6615.85665886,6605.21442475,6543.10434261,6393.83859656,3.0
68,28,31,2014,0.0,0.0,0.0,0.0,0.0,6631.15211153,6620.48527323,6558.23159641,3.0
68,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,6680.07442733,6669.32889284,3.0
68,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6686.31713641,3.0
68,28,33,2008,856443.965335,755847.757085,656197.474032,558820.481006,465431.320352,377944.117138,298244.008523,227939.54706,5.0
68,28,33,2009,83355.6051438,83221.519732,82438.9720213,80558.3181271,77259.2527225,72376.6644412,65934.5344832,58161.6765543,5.0
68,28,33,2010,0.0,93871.7236342,93720.7220465,92839.4483481,90721.5317148,87006.2571945,81507.6830198,74252.8158518,5.0
68,28,33,2011,0.0,0.0,93063.1372808,92913.4363811,92039.7537426,89940.0802866,86256.8081645,80805.5972624,5.0
68,28,33,2012,0.0,0.0,0.0,92934.4461109,92784.9522231,91912.4777456,89815.7077961,86137.5290398,5.0
68,28,33,2013,0.0,0.0,0.0,0.0,93014.0384376,92864.416518,91991.1948226,89892.6291257,5.0
68,28,33,2014,0.0,0.0,0.0,0.0,0.0,93229.0811593,93079.1133231,92203.872793,5.0
68,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,93916.8926396,93765.8183933,5.0
68,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94004.6604998,5.0
68,28,35,2008,15948425.8599,14672570.1751,13397031.5769,12122990.7492,10853225.8603,9592855.14192,8350030.24131,7136461.84944,2.0
68,28,35,2009,1499935.81739,1499914.20738,1499541.43576,1497780.63533,1492753.78047,1481709.85914,1461082.74459,1426688.37411,2.0
68,28,35,2010,0.0,1689167.27647,1689142.94015,1688723.13977,1686740.19728,1681079.1559,1668641.93671,1645412.5115,2.0
68,28,35,2011,0.0,0.0,1674617.23355,1674593.10685,1674176.92252,1672211.06058,1666598.78191,1654268.69367,2.0
68,28,35,2012,0.0,0.0,0.0,1672301.51051,1672277.41718,1671861.80836,1669898.66488,1664294.14709,2.0
68,28,35,2013,0.0,0.0,0.0,0.0,1673733.72831,1673709.61434,1673293.64959,1671328.82481,2.0
68,28,35,2014,0.0,0.0,0.0,0.0,0.0,1677603.29749,1677579.12777,1677162.20133,2.0
68,28,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,1689980.06655,1689955.71852,2.0
68,28,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691559.39834,2.0
68,28,38,2008,13852.5365703,13142.1506623,12431.7777272,11721.4766549,11011.4054491,10301.88693,9593.48491833,8887.0883987,10.0
68,28,38,2009,1268.17635539,1268.17531515,1268.15215602,1268.0238671,1267.61351135,1266.62685936,1264.63367916,1261.05349054,10.0
68,28,38,2010,0.0,1428.16910929,1428.16793782,1428.14185693,1427.99738313,1427.53525702,1426.4241293,1424.17949007,10.0
68,28,38,2011,0.0,0.0,1415.86723597,1415.86607459,1415.84021836,1415.69698901,1415.23884354,1414.13728678,10.0
68,28,38,2012,0.0,0.0,0.0,1413.90932206,1413.90816229,1413.88234181,1413.73931053,1413.28179859,10.0
68,28,38,2013,0.0,0.0,0.0,0.0,1415.12024371,1415.11908294,1415.09324035,1414.95008657,10.0
68,28,38,2014,0.0,0.0,0.0,0.0,0.0,1418.39191446,1418.39075101,1418.36484867,10.0
68,28,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,1428.8563128,1428.85514077,10.0
68,28,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.19161743,10.0
68,29,29,2008,1774749.68287,1566291.10775,1359792.70808,1158005.09034,964481.182223,783187.492916,618030.461967,472343.381743,4.0
68,29,29,2009,161660.709022,161400.662409,159882.981414,156235.62211,149837.381086,140368.039678,127874.107268,112799.347487,4.0
68,29,29,2010,0.0,183458.667529,183163.556829,181441.235217,177302.074366,170041.109225,159294.943582,145116.358037,4.0
68,29,29,2011,0.0,0.0,181812.016511,181519.554606,179812.691857,175710.682445,168514.888799,157865.176405,4.0
68,29,29,2012,0.0,0.0,0.0,181592.388442,181300.279829,179595.478963,175498.424759,168311.323599,4.0
68,29,29,2013,0.0,0.0,0.0,0.0,181816.077854,181523.609416,179816.708539,175714.607495,4.0
68,29,29,2014,0.0,0.0,0.0,0.0,0.0,182324.535146,182031.248806,180319.5745,4.0
68,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,183807.094232,183511.423054,4.0
68,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184029.537362,4.0
68,29,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,29,33,2008,12415.4314679,10957.1395305,9512.56018839,8100.93557265,6747.12052944,5478.86315384,4323.49131804,3304.32338821,5.0
68,29,33,2009,1130.91298073,1129.09379973,1118.4767169,1092.96126539,1048.20175721,981.95807201,894.555570638,789.098644087,5.0
68,29,33,2010,0.0,1283.40268821,1281.33821303,1269.28954715,1240.33365079,1189.53887338,1114.3630419,1015.17538809,5.0
68,29,33,2011,0.0,0.0,1271.88338322,1269.83743794,1257.89691603,1229.20091612,1178.86205215,1104.36096861,5.0
68,29,33,2012,0.0,0.0,0.0,1270.34695402,1268.30348023,1256.37738241,1227.71604714,1177.43799228,5.0
68,29,33,2013,0.0,0.0,0.0,0.0,1271.91179474,1269.86580375,1257.92501511,1229.22837418,5.0
68,29,33,2014,0.0,0.0,0.0,0.0,0.0,1275.46875644,1273.41704375,1261.44286212,5.0
68,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,1285.84014059,1283.77174454,5.0
68,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.39626283,5.0
68,29,35,2008,5917388.70748,5444004.43193,4970737.80592,4498026.90186,4026902.51124,3559263.66577,3098134.89376,2647861.24538,2.0
68,29,35,2009,520854.556176,520847.052073,520717.606669,520106.166556,518360.585026,514525.569769,507362.778891,495419.291466,2.0
68,29,35,2010,0.0,591085.387605,591076.871667,590929.972142,590236.086849,588255.135118,583903.015216,575774.410075,2.0
68,29,35,2011,0.0,0.0,585780.043527,585771.604024,585626.02301,584938.365752,582975.194244,578662.137216,2.0
68,29,35,2012,0.0,0.0,0.0,585072.423964,585063.994656,584918.589502,584231.762931,582270.962926,2.0
68,29,35,2013,0.0,0.0,0.0,0.0,585793.128766,585784.689074,585639.104808,584951.432189,2.0
68,29,35,2014,0.0,0.0,0.0,0.0,0.0,587431.327056,587422.863763,587276.872363,2.0
68,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,592207.98342,592199.451308,2.0
68,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592924.672829,2.0
68,29,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,29,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,29,2008,194123.307692,171321.969278,148735.036166,126663.371534,105495.596989,85665.5719595,67600.5854174,51665.235112,4.0
68,30,29,2009,16560.5783352,16533.9390713,16378.467311,16004.8305761,15349.3925768,14379.3500035,13099.4672934,11555.2037445,4.0
68,30,29,2010,0.0,18946.086997,18915.6104157,18737.7433486,18310.2852044,17560.4330492,16450.6583413,14986.4118228,4.0
68,30,29,2011,0.0,0.0,18772.4161394,18742.2189242,18565.9822902,18142.442476,17399.463902,16299.8620348,4.0
68,30,29,2012,0.0,0.0,0.0,18761.3767504,18731.1972931,18555.0642976,18131.7735521,17389.2318973,4.0
68,30,29,2013,0.0,0.0,0.0,0.0,18805.7067139,18775.4559476,18598.9067796,18174.6158696,4.0
68,30,29,2014,0.0,0.0,0.0,0.0,0.0,18887.330288,18856.9482225,18679.6327672,4.0
68,30,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,19079.6257505,19048.9343595,4.0
68,30,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19134.9570406,4.0
68,30,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
68,30,33,2008,57110.5420771,50402.4511609,43757.4376941,37264.0147935,31036.5138653,25202.5751576,19887.9059079,15199.7697693,5.0
68,30,33,2009,4872.07650167,4864.23930364,4818.49994027,4708.5770427,4515.74898984,4230.36513843,3853.82717275,3399.50909298,5.0
68,30,33,2010,0.0,5573.88657497,5564.92044875,5512.59244788,5386.83544,5166.23100269,4839.73834242,4408.96105246,5.0
68,30,33,2011,0.0,0.0,5522.79308735,5513.90914986,5462.06081789,5337.45657192,5118.87432325,4795.37448467,5.0
68,30,33,2012,0.0,0.0,0.0,5519.54532955,5510.66661638,5458.84877457,5334.31780391,5115.86409568,5.0
68,30,33,2013,0.0,0.0,0.0,0.0,5532.58708262,5523.68739056,5471.74711194,5346.92189564,5.0
68,30,33,2014,0.0,0.0,0.0,0.0,0.0,5556.60051315,5547.6621932,5495.49647497,5.0
68,30,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,5613.17330821,5604.14398555,5.0
68,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629.45162124,5.0
68,30,35,2008,3335131.64456,3068324.95745,2801584.57943,2535157.41488,2269624.4338,2006055.95979,1746156.6637,1492375.48291,2.0
68,30,35,2009,274934.85083,274930.889764,274862.561567,274539.810821,273618.399668,271594.073807,267813.170255,261508.759754,2.0
68,30,35,2010,0.0,314538.508069,314533.976422,314455.805724,314086.563565,313032.425507,310716.50072,306390.967747,2.0
68,30,35,2011,0.0,0.0,311655.265084,311650.774976,311573.320836,311207.463366,310162.988151,307868.292478,2.0
68,30,35,2012,0.0,0.0,0.0,311471.991729,311467.504261,311390.095669,311024.453347,309980.592351,2.0
68,30,35,2013,0.0,0.0,0.0,0.0,312207.947421,312203.449351,312125.857855,311759.351581,2.0
68,30,35,2014,0.0,0.0,0.0,0.0,0.0,313563.042921,313558.525327,313480.597056,2.0
68,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,316755.487244,316750.923656,2.0
68,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317674.084389,2.0
68,30,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,28,29,2008,10846107.59,9572145.32047,8310162.35939,7076968.61187,5894277.24478,4786328.96419,3776997.36988,2886653.36146,4.0
69,28,29,2009,1181994.78436,1180093.43343,1168996.79139,1142328.84158,1095547.6072,1026311.78469,934961.431019,824741.158299,4.0
69,28,29,2010,0.0,1325655.15917,1323522.71688,1311077.38212,1281168.19325,1228701.1388,1151050.35174,1048597.21976,4.0
69,28,29,2011,0.0,0.0,1318202.99276,1316082.53798,1303707.16463,1273966.11018,1221793.99911,1144579.72571,4.0
69,28,29,2012,0.0,0.0,0.0,1318329.25905,1316208.60116,1303832.04242,1274088.13917,1221911.03071,4.0
69,28,29,2013,0.0,0.0,0.0,0.0,1319953.84363,1317830.57244,1305438.76199,1275658.20516,4.0
69,28,29,2014,0.0,0.0,0.0,0.0,0.0,1322210.06733,1320083.16679,1307670.17477,4.0
69,28,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,1329647.62494,1327508.76038,4.0
69,28,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332461.95626,4.0
69,28,31,2008,7722.44987388,6815.38623964,5916.85189655,5038.81552995,4196.73695727,3407.87560875,2689.22953424,2055.30285424,3.0
69,28,31,2009,841.582604421,840.228838829,832.328007934,813.340375373,780.032044751,730.736003351,665.694372393,587.217322069,3.0
69,28,31,2010,0.0,943.869073008,942.350769913,933.489667159,912.194266031,874.83762037,819.550107706,746.603276823,3.0
69,28,31,2011,0.0,0.0,938.563115907,937.053347948,928.242057856,907.066368761,869.919723368,814.943009288,3.0
69,28,31,2012,0.0,0.0,0.0,938.653017755,937.14310518,928.330971084,907.153253639,870.003050093,3.0
69,28,31,2013,0.0,0.0,0.0,0.0,939.80972516,938.297951911,929.474958573,908.271143708,3.0
69,28,31,2014,0.0,0.0,0.0,0.0,0.0,941.416160861,939.901803507,931.063728848,3.0
69,28,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,946.711716463,945.188840706,3.0
69,28,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.715525885,3.0
69,28,33,2008,610029.099682,538376.292454,467397.250141,398037.430013,331518.068677,269202.561802,212433.657506,162357.097841,5.0
69,28,33,2009,66480.1826969,66373.2430057,65749.1228318,64249.2091276,61618.0426878,57723.9391009,52586.0245501,46386.7891861,5.0
69,28,33,2010,0.0,74560.2250878,74440.2878806,73740.311756,72058.0976155,69107.1375844,64739.7422468,58977.3623939,5.0
69,28,33,2011,0.0,0.0,74141.085011,74021.8220304,73325.7808195,71653.0232406,68718.6520223,64375.8079842,5.0
69,28,33,2012,0.0,0.0,0.0,74148.1867396,74028.9123352,73332.8044528,71659.886646,68725.234354,5.0
69,28,33,2013,0.0,0.0,0.0,0.0,74239.5599681,74120.1385812,73423.1728811,71748.1935283,5.0
69,28,33,2014,0.0,0.0,0.0,0.0,0.0,74366.4591439,74246.8336276,73548.67659,5.0
69,28,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,74784.7775622,74664.479141,5.0
69,28,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74943.0669752,5.0
69,28,35,2008,3759316.50657,3458575.51946,3157909.27509,2857596.08082,2558290.79839,2261199.88248,1968244.81565,1682186.00787,2.0
69,28,35,2009,395885.450156,395879.746519,395781.359068,395316.622336,393989.859766,391074.983197,385630.76723,376552.891574,2.0
69,28,35,2010,0.0,444001.611836,443995.214976,443884.869453,443363.648333,441875.630222,438606.477758,432500.568425,2.0
69,28,35,2011,0.0,0.0,441505.658136,441499.297236,441389.57202,440871.280942,439391.627721,436140.852788,2.0
69,28,35,2012,0.0,0.0,0.0,441547.948498,441541.586989,441431.851263,440913.51054,439433.715587,2.0
69,28,35,2013,0.0,0.0,0.0,0.0,442092.070524,442085.701176,441975.830222,441456.850745,2.0
69,28,35,2014,0.0,0.0,0.0,0.0,0.0,442847.747409,442841.367173,442731.308415,2.0
69,28,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,445338.808182,445332.392057,2.0
69,28,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446281.412023,2.0
69,28,38,2008,41336.3828555,39216.5700892,37096.7960344,34977.2364204,32858.3627347,30741.1382827,28627.2455222,26519.3372099,10.0
69,28,38,2009,4237.2941568,4237.29068111,4237.21330065,4236.78465533,4235.41355421,4232.11690331,4225.45719009,4213.49488515,10.0
69,28,38,2010,0.0,4752.29750097,4752.29360284,4752.2068175,4751.72607437,4750.18832878,4746.4910009,4739.02186202,10.0
69,28,38,2011,0.0,0.0,4725.58247513,4725.57859892,4725.49230144,4725.0142608,4723.48515965,4719.80861628,10.0
69,28,38,2012,0.0,0.0,0.0,4726.035123,4726.03124642,4725.94494068,4725.46685425,4723.93760662,10.0
69,28,38,2013,0.0,0.0,0.0,0.0,4731.85904273,4731.85516137,4731.76874927,4731.29007369,10.0
69,28,38,2014,0.0,0.0,0.0,0.0,0.0,4739.94730474,4739.94341674,4739.85685694,10.0
69,28,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,4766.60995994,4766.60605008,10.0
69,28,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4776.69896358,10.0
69,29,29,2008,3526436.24027,3112228.03896,2701914.71581,2300961.73922,1916428.7938,1556197.35256,1228029.52986,938548.593814,4.0
69,29,29,2009,372662.430767,372062.967834,368564.389286,360156.447787,345407.136918,323578.284327,294777.104066,260026.565997,4.0
69,29,29,2010,0.0,419363.828967,418689.242397,414752.228159,405290.618269,388692.949789,364128.543912,331718.050566,4.0
69,29,29,2011,0.0,0.0,416891.021641,416220.412817,412306.613451,402900.794587,386400.995388,361981.435199,4.0
69,29,29,2012,0.0,0.0,0.0,416791.448476,416120.999825,412208.135258,402804.562945,386308.704673,4.0
69,29,29,2013,0.0,0.0,0.0,0.0,417056.600457,416385.725284,412470.371453,403060.81683,4.0
69,29,29,2014,0.0,0.0,0.0,0.0,0.0,417393.428929,416722.011936,412803.495938,4.0
69,29,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,419292.641073,418618.169016,4.0
69,29,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419601.70966,4.0
69,29,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,29,33,2008,232091.875728,204830.824674,177826.114446,151437.454032,126129.475524,102420.896891,80822.5805358,61770.4358617,5.0
69,29,33,2009,24526.7223556,24487.2687921,24257.0103662,23703.6429492,22732.9192519,21296.256571,19400.7111835,17113.6096981,5.0
69,29,33,2010,0.0,27600.3679198,27555.9701053,27296.8560998,26674.1416546,25581.7685766,23965.0658638,21831.9740732,5.0
69,29,33,2011,0.0,0.0,27437.6204741,27393.4844543,27135.8983322,26516.855765,25430.9239392,23823.7542238,5.0
69,29,33,2012,0.0,0.0,0.0,27431.0670811,27386.941603,27129.4170045,26510.5222939,25424.8498395,5.0
69,29,33,2013,0.0,0.0,0.0,0.0,27448.5180192,27404.3644697,27146.6760407,26527.3876051,5.0
69,29,33,2014,0.0,0.0,0.0,0.0,0.0,27470.6863349,27426.4971255,27168.600579,5.0
69,29,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,27595.6826992,27551.2924213,5.0
69,29,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27616.0240022,5.0
69,29,35,2008,2013381.16579,1852312.99338,1691284.85102,1530445.79208,1370146.54156,1211033.24169,1054134.98293,900930.161025,2.0
69,29,35,2009,205600.693412,205597.731263,205546.634341,205305.276154,204616.230107,203102.406744,200274.986394,195560.447052,2.0
69,29,35,2010,0.0,231366.209494,231362.876134,231305.375835,231033.771067,230258.374986,228554.841949,225373.094271,2.0
69,29,35,2011,0.0,0.0,230001.942912,229998.629207,229941.467963,229671.46473,228900.640825,227207.152787,2.0
69,29,35,2012,0.0,0.0,0.0,229947.00764,229943.694727,229886.547136,229616.608392,228845.968596,2.0
69,29,35,2013,0.0,0.0,0.0,0.0,230093.294002,230089.978981,230032.795034,229762.684563,2.0
69,29,35,2014,0.0,0.0,0.0,0.0,0.0,230279.124828,230275.80713,230218.576999,2.0
69,29,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,231326.934592,231323.601798,2.0
69,29,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231497.450079,2.0
69,29,38,2008,4792.09333083,4546.3451565,4300.60146997,4054.88264338,3809.24333591,3563.79522276,3318.7333499,3074.36524927,10.0
69,29,38,2009,476.342504104,476.342113379,476.333414524,476.285227644,476.131093021,475.7604945,475.011831709,473.667069207,10.0
69,29,38,2010,0.0,536.036906134,536.036466443,536.026677464,535.972451889,535.799001387,535.381960114,534.539476222,10.0
69,29,38,2011,0.0,0.0,532.876128077,532.87569098,532.865959721,532.812053891,532.639626152,532.225043991,10.0
69,29,38,2012,0.0,0.0,0.0,532.748852219,532.748415225,532.738686291,532.684793336,532.512406781,10.0
69,29,38,2013,0.0,0.0,0.0,0.0,533.087773312,533.087336041,533.077600918,533.023673678,10.0
69,29,38,2014,0.0,0.0,0.0,0.0,0.0,533.518312333,533.517874708,533.508131722,10.0
69,29,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,535.945912739,535.945473123,10.0
69,29,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.340968673,10.0
69,30,29,2008,396940.857938,350316.972635,304131.500556,258999.642875,215716.048089,175167.866412,138228.81287,105644.41228,4.0
69,30,29,2009,39760.309607,39696.3513707,39323.079061,38426.0142389,36852.3724703,34523.3962555,31450.5245367,27742.9005892,4.0
69,30,29,2010,0.0,45016.5570171,44944.1436075,44521.5253135,43505.8700002,41724.1953829,39087.3323504,35608.232054,4.0
69,30,29,2011,0.0,0.0,44733.8404839,44661.8818506,44241.9177174,43232.6410028,41462.155799,38841.8530018,4.0
69,30,29,2012,0.0,0.0,0.0,44707.9509104,44636.0339229,44216.3128427,43207.6202438,41438.159703,4.0
69,30,29,2013,0.0,0.0,0.0,0.0,44708.2850311,44636.3675061,44216.6432892,43207.9431519,4.0
69,30,29,2014,0.0,0.0,0.0,0.0,0.0,44699.8246305,44627.9207149,44208.2759247,4.0
69,30,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,44851.1062886,44778.9590221,4.0
69,30,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44811.0088409,4.0
69,30,31,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
