census region,air conditioning type,technology,housing types,vintage,value
67,64,44,30,2016,0.0
67,64,45,28,2000,67634586.0649
67,64,45,28,2001,0.0
67,64,45,28,2002,0.0
67,64,45,28,2003,0.0
67,64,45,28,2004,0.0
67,64,45,28,2005,69192738.2488
67,64,45,28,2006,0.0
67,64,45,28,2007,0.0
67,64,45,28,2008,0.0
67,64,45,28,2009,0.0
67,64,45,28,2010,53477947.7647
67,64,45,28,2011,0.0
67,64,45,28,2012,0.0
67,64,45,28,2013,0.0
67,64,45,28,2014,0.0
67,64,45,28,2015,40672820.3786
67,64,45,28,2016,0.0
67,64,45,29,2000,35573459.2826
67,64,45,29,2001,0.0
67,64,45,29,2002,0.0
67,64,45,29,2003,0.0
67,64,45,29,2004,0.0
67,64,45,29,2005,36392993.5844
67,64,45,29,2006,0.0
67,64,45,29,2007,0.0
67,64,45,29,2008,0.0
67,64,45,29,2009,0.0
67,64,45,29,2010,28127555.8558
67,64,45,29,2011,0.0
67,64,45,29,2012,0.0
67,64,45,29,2013,0.0
67,64,45,29,2014,0.0
67,64,45,29,2015,21392500.5508
67,64,45,29,2016,0.0
67,64,45,30,2000,5746420.19039
67,64,45,30,2001,0.0
67,64,45,30,2002,0.0
67,64,45,30,2003,0.0
67,64,45,30,2004,0.0
67,64,45,30,2005,5878805.0794
67,64,45,30,2006,0.0
67,64,45,30,2007,0.0
67,64,45,30,2008,0.0
67,64,45,30,2009,0.0
67,64,45,30,2010,4543633.31922
67,64,45,30,2011,0.0
67,64,45,30,2012,0.0
67,64,45,30,2013,0.0
67,64,45,30,2014,0.0
67,64,45,30,2015,3455674.52723
67,64,45,30,2016,0.0
67,64,72,28,2000,0.0
67,64,72,28,2001,0.0
67,64,72,28,2002,0.0
67,64,72,28,2003,96607146.7166
67,64,72,28,2004,0.0
67,64,72,28,2005,0.0
67,64,72,28,2006,0.0
67,64,72,28,2007,0.0
67,64,72,28,2008,70761158.3219
67,64,72,28,2009,0.0
67,64,72,28,2010,0.0
67,64,72,28,2011,0.0
67,64,72,28,2012,0.0
67,64,72,28,2013,64906750.1713
67,64,72,28,2014,0.0
67,64,72,28,2015,0.0
67,64,72,28,2016,0.0
67,64,72,29,2000,0.0
67,64,72,29,2001,0.0
67,64,72,29,2002,0.0
67,64,72,29,2003,50812026.8058
67,64,72,29,2004,0.0
67,64,72,29,2005,0.0
67,64,72,29,2006,0.0
67,64,72,29,2007,0.0
67,64,72,29,2008,37217928.4418
67,64,72,29,2009,0.0
67,64,72,29,2010,0.0
67,64,72,29,2011,0.0
67,64,72,29,2012,0.0
67,64,72,29,2013,34138711.6965
67,64,72,29,2014,0.0
67,64,72,29,2015,0.0
67,64,72,29,2016,0.0
67,64,72,30,2000,0.0
67,64,72,30,2001,0.0
67,64,72,30,2002,0.0
67,64,72,30,2003,8208008.51647
67,64,72,30,2004,0.0
67,64,72,30,2005,0.0
67,64,72,30,2006,0.0
67,64,72,30,2007,0.0
67,64,72,30,2008,6012062.35647
67,64,72,30,2009,0.0
67,64,72,30,2010,0.0
67,64,72,30,2011,0.0
67,64,72,30,2012,0.0
67,64,72,30,2013,5514655.76087
67,64,72,30,2014,0.0
67,64,72,30,2015,0.0
67,64,72,30,2016,0.0
67,64,73,28,2000,0.0
67,64,73,28,2001,2927717.46976
67,64,73,28,2002,0.0
67,64,73,28,2003,0.0
67,64,73,28,2004,0.0
67,64,73,28,2005,0.0
67,64,73,28,2006,2919041.1034
67,64,73,28,2007,0.0
67,64,73,28,2008,0.0
67,64,73,28,2009,0.0
67,64,73,28,2010,0.0
67,64,73,28,2011,3743518.3787
67,64,73,28,2012,0.0
67,64,73,28,2013,0.0
67,64,73,28,2014,0.0
67,64,73,28,2015,0.0
67,64,73,28,2016,3674107.4478
67,64,73,29,2000,0.0
67,64,73,29,2001,1539878.4004
67,64,73,29,2002,0.0
67,64,73,29,2003,0.0
67,64,73,29,2004,0.0
67,64,73,29,2005,0.0
67,64,73,29,2006,1535314.93098
67,64,73,29,2007,0.0
67,64,73,29,2008,0.0
67,64,73,29,2009,0.0
67,64,73,29,2010,0.0
67,64,73,29,2011,1968961.53826
67,64,73,29,2012,0.0
67,64,73,29,2013,0.0
67,64,73,29,2014,0.0
67,64,73,29,2015,0.0
67,64,73,29,2016,1932453.78287
67,64,73,30,2000,0.0
67,64,73,30,2001,248746.917204
67,64,73,30,2002,0.0
67,64,73,30,2003,0.0
67,64,73,30,2004,0.0
67,64,73,30,2005,0.0
67,64,73,30,2006,248009.749288
67,64,73,30,2007,0.0
67,64,73,30,2008,0.0
67,64,73,30,2009,0.0
67,64,73,30,2010,0.0
67,64,73,30,2011,318059.603023
67,64,73,30,2012,0.0
67,64,73,30,2013,0.0
67,64,73,30,2014,0.0
67,64,73,30,2015,0.0
67,64,73,30,2016,312162.259697
68,63,42,28,2000,0.0
68,63,42,28,2001,0.0
68,63,42,28,2002,0.0
68,63,42,28,2003,6262701.19584
68,63,42,28,2004,0.0
68,63,42,28,2005,414354954.912
68,63,42,28,2006,113966519.526
68,63,42,28,2007,4213213.44642
68,63,42,28,2008,25267113.0645
68,63,42,28,2009,0.0
68,63,42,28,2010,419745471.498
68,63,42,28,2011,116203727.212
68,63,42,28,2012,4322921.75642
68,63,42,28,2013,26055023.3512
68,63,42,28,2014,0.0
68,63,42,28,2015,429096707.755
68,63,42,28,2016,118021174.22
68,63,42,29,2000,0.0
68,63,42,29,2001,0.0
68,63,42,29,2002,0.0
68,63,42,29,2003,1972115.34093
68,63,42,29,2004,0.0
68,63,42,29,2005,130492807.825
68,63,42,29,2006,19260981.4368
68,63,42,29,2007,0.0
68,63,42,29,2008,7981638.39551
68,63,42,29,2009,0.0
68,63,42,29,2010,132191414.922
68,63,42,29,2011,19639226.452
68,63,42,29,2012,0.0
68,63,42,29,2013,8230562.26822
68,63,42,29,2014,0.0
68,63,42,29,2015,135135388.589
68,63,42,29,2016,19946235.0029
68,63,42,30,2000,913.808093214
68,63,42,30,2001,315.888330532
68,63,42,30,2002,0.0
68,63,42,30,2003,0.0
68,63,42,30,2004,0.0
68,63,42,30,2005,41722631.9313
68,63,42,30,2006,14422823.1772
68,63,42,30,2007,0.0
68,63,42,30,2008,0.0
68,63,42,30,2009,0.0
68,63,42,30,2010,42262224.2631
68,63,42,30,2011,14704837.2701
68,63,42,30,2012,0.0
68,63,42,30,2013,0.0
68,63,42,30,2014,0.0
68,63,42,30,2015,43201946.0595
68,63,42,30,2016,14934197.5826
68,63,44,28,2000,3294718.48606
68,63,44,28,2001,19746484.481
68,63,44,28,2002,0.0
68,63,44,28,2003,349215326.166
68,63,44,28,2004,96050149.3135
68,63,44,28,2005,3532042.54412
68,63,44,28,2006,20864018.0669
68,63,44,28,2007,0.0
68,63,44,28,2008,371554690.744
68,63,44,28,2009,102194493.913
68,63,44,28,2010,3774795.95308
68,63,44,28,2011,22342792.2368
68,63,44,28,2012,0.0
68,63,44,28,2013,391163338.643
68,63,44,28,2014,107587766.823
68,63,44,28,2015,3895555.88535
68,63,44,28,2016,22987969.7524
68,63,44,29,2000,0.0
68,63,44,29,2001,6237706.21553
68,63,44,29,2002,0.0
68,63,44,29,2003,109986082.616
68,63,44,29,2004,16234150.6087
68,63,44,29,2005,0.0
68,63,44,29,2006,6590944.16343
68,63,44,29,2007,0.0
68,63,44,29,2008,117025536.024
68,63,44,29,2009,17273187.0405
68,63,44,29,2010,0.0
68,63,44,29,2011,7058141.69307
68,63,44,29,2012,0.0
68,63,44,29,2013,123194105.426
68,63,44,29,2014,18183679.3712
68,63,44,29,2015,0.0
68,63,44,29,2016,7261580.13446
68,63,44,30,2000,0.0
68,63,44,30,2001,0.0
68,63,44,30,2002,0.0
68,63,44,30,2003,35129911.3261
68,63,44,30,2004,12143828.8007
68,63,44,30,2005,0.0
68,63,44,30,2006,0.0
68,63,44,30,2007,0.0
68,63,44,30,2008,37351598.0667
68,63,44,30,2009,12911829.1288
68,63,44,30,2010,0.0
68,63,44,30,2011,0.0
68,63,44,30,2012,0.0
68,63,44,30,2013,39316626.8117
68,63,44,30,2014,13591107.0366
68,63,44,30,2015,0.0
68,63,44,30,2016,0.0
68,63,45,28,2000,0.0
68,63,45,28,2001,798278490.546
68,63,45,28,2002,219563010.171
68,63,45,28,2003,7861416.49044
68,63,45,28,2004,46464786.0486
68,63,45,28,2005,0.0
68,63,45,28,2006,703268271.271
68,63,45,28,2007,193430864.575
68,63,45,28,2008,6784676.5837
68,63,45,28,2009,42188395.2695
68,63,45,28,2010,0.0
68,63,45,28,2011,540931032.124
68,63,45,28,2012,133902644.757
68,63,45,28,2013,4079168.40239
68,63,45,28,2014,26511015.1264
68,63,45,28,2015,0.0
68,63,45,28,2016,414327131.071
68,63,45,29,2000,0.0
68,63,45,29,2001,251403844.354
68,63,45,29,2002,37107675.5873
68,63,45,29,2003,0.0
68,63,45,29,2004,14676983.1714
68,63,45,29,2005,0.0
68,63,45,29,2006,221413349.185
68,63,45,29,2007,32681022.6526
68,63,45,29,2008,0.0
68,63,45,29,2009,13323361.6077
68,63,45,29,2010,0.0
68,63,45,29,2011,170256280.539
68,63,45,29,2012,22617129.6508
68,63,45,29,2013,0.0
68,63,45,29,2014,8370721.22246
68,63,45,29,2015,0.0
68,63,45,29,2016,130380279.415
68,63,45,30,2000,0.0
68,63,45,30,2001,80196447.0151
68,63,45,30,2002,27722584.1515
68,63,45,30,2003,0.0
68,63,45,30,2004,0.0
68,63,45,30,2005,0.0
68,63,45,30,2006,70734719.4623
68,63,45,30,2007,24451821.5671
68,63,45,30,2008,0.0
68,63,45,30,2009,0.0
68,63,45,30,2010,0.0
68,63,45,30,2011,54449382.724
68,63,45,30,2012,16940025.2215
68,63,45,30,2013,0.0
68,63,45,30,2014,0.0
68,63,45,30,2015,0.0
68,63,45,30,2016,41722445.3657
68,63,72,28,2000,313386883.424
68,63,72,28,2001,10516375.4594
68,63,72,28,2002,70646088.7628
68,63,72,28,2003,0.0
68,63,72,28,2004,1057469051.16
68,63,72,28,2005,290852241.146
68,63,72,28,2006,9563348.77791
68,63,72,28,2007,66895228.6696
68,63,72,28,2008,0.0
68,63,72,28,2009,1055940934.75
68,63,72,28,2010,290431939.408
68,63,72,28,2011,9533102.24177
68,63,72,28,2012,66639543.9183
68,63,72,28,2013,0.0
68,63,72,28,2014,1082481422.53
68,63,72,28,2015,297731784.585
68,63,72,28,2016,9924635.74058
68,63,72,29,2000,52922023.0936
68,63,72,29,2001,0.0
68,63,72,29,2002,22302671.8285
68,63,72,29,2003,0.0
68,63,72,29,2004,332680147.6
68,63,72,29,2005,49104209.298
68,63,72,29,2006,0.0
68,63,72,29,2007,21114916.254
68,63,72,29,2008,0.0
68,63,72,29,2009,332200301.931
68,63,72,29,2010,49033383.1837
68,63,72,29,2011,0.0
68,63,72,29,2012,21033700.9388
68,63,72,29,2013,0.0
68,63,72,29,2014,340611780.304
68,63,72,29,2015,50274933.0553
68,63,72,29,2016,0.0
68,63,72,30,2000,39662586.3825
68,63,72,30,2001,0.0
68,63,72,30,2002,0.0
68,63,72,30,2003,0.0
68,63,72,30,2004,106570986.081
68,63,72,30,2005,36839825.6993
68,63,72,30,2006,0.0
68,63,72,30,2007,0.0
68,63,72,30,2008,0.0
68,63,72,30,2009,106403846.996
68,63,72,30,2010,36782048.4843
68,63,72,30,2011,0.0
68,63,72,30,2012,0.0
68,63,72,30,2013,0.0
68,63,72,30,2014,109021711.036
68,63,72,30,2015,37687000.7468
68,63,72,30,2016,0.0
68,63,73,28,2000,3186492.5743
68,63,73,28,2001,0.0
68,63,73,28,2002,53271375.3555
68,63,73,28,2003,14652058.9838
68,63,73,28,2004,503172.028456
68,63,73,28,2005,3243994.45682
68,63,73,28,2006,0.0
68,63,73,28,2007,57772705.2819
68,63,73,28,2008,15890130.1083
68,63,73,28,2009,567531.743031
68,63,73,28,2010,3388779.40267
68,63,73,28,2011,0.0
68,63,73,28,2012,58852049.2203
68,63,73,28,2013,16186998.9415
68,63,73,28,2014,600592.565264
68,63,73,28,2015,3354789.14174
68,63,73,28,2016,0.0
68,63,73,29,2000,1005854.78027
68,63,73,29,2001,0.0
68,63,73,29,2002,16767845.2525
68,63,73,29,2003,2474965.18411
68,63,73,29,2004,0.0
68,63,73,29,2005,1024206.4597
68,63,73,29,2006,0.0
68,63,73,29,2007,18193507.3865
68,63,73,29,2008,2685395.56994
68,63,73,29,2009,0.0
68,63,73,29,2010,1070256.8444
68,63,73,29,2011,0.0
68,63,73,29,2012,18541457.4618
68,63,73,29,2013,2736753.649
68,63,73,29,2014,0.0
68,63,73,29,2015,1059850.95111
68,63,73,29,2016,0.0
68,63,73,30,2000,0.0
68,63,73,30,2001,0.0
68,63,73,30,2002,5360833.61738
68,63,73,30,2003,1853151.43764
68,63,73,30,2004,0.0
68,63,73,30,2005,0.0
68,63,73,30,2006,0.0
68,63,73,30,2007,5805777.39599
68,63,73,30,2008,2006961.13626
68,63,73,30,2009,0.0
68,63,73,30,2010,0.0
68,63,73,30,2011,0.0
68,63,73,30,2012,5908646.03426
68,63,73,30,2013,2042521.12161
68,63,73,30,2014,0.0
68,63,73,30,2015,0.0
68,63,73,30,2016,0.0
68,64,42,28,2000,0.0
68,64,42,28,2001,0.0
68,64,42,28,2002,0.0
68,64,42,28,2003,0.0
68,64,42,28,2004,1.13912392408e-05
68,64,42,28,2005,0.0
68,64,42,28,2006,0.0
68,64,42,28,2007,0.0
68,64,42,28,2008,0.0
68,64,42,28,2009,201616654.182
68,64,42,28,2010,0.0
68,64,42,28,2011,0.0
68,64,42,28,2012,0.0
68,64,42,28,2013,0.0
68,64,42,28,2014,208228554.453
68,64,42,28,2015,0.0
68,64,42,28,2016,0.0
68,64,42,29,2000,0.0
68,64,42,29,2001,0.0
68,64,42,29,2002,0.0
68,64,42,29,2003,0.0
68,64,42,29,2004,1.57597241923e-06
68,64,42,29,2005,0.0
68,64,42,29,2006,0.0
68,64,42,29,2007,0.0
68,64,42,29,2008,0.0
68,64,42,29,2009,34099045.7108
68,64,42,29,2010,0.0
68,64,42,29,2011,0.0
68,64,42,29,2012,0.0
68,64,42,29,2013,0.0
68,64,42,29,2014,35217303.9741
68,64,42,29,2015,0.0
68,64,42,29,2016,0.0
68,64,42,30,2000,0.0
68,64,42,30,2001,0.0
68,64,42,30,2002,0.0
68,64,42,30,2003,0.0
68,64,42,30,2004,3.59432306141e-06
68,64,42,30,2005,0.0
68,64,42,30,2006,0.0
68,64,42,30,2007,0.0
68,64,42,30,2008,0.0
68,64,42,30,2009,58154934.0258
68,64,42,30,2010,0.0
68,64,42,30,2011,0.0
68,64,42,30,2012,0.0
68,64,42,30,2013,0.0
68,64,42,30,2014,60062091.0789
68,64,42,30,2015,0.0
68,64,42,30,2016,0.0
68,64,44,28,2000,0.0
68,64,44,28,2001,0.0
68,64,44,28,2002,157912136.641
68,64,44,28,2003,0.0
68,64,44,28,2004,0.0
68,64,44,28,2005,0.0
68,64,44,28,2006,0.0
68,64,44,28,2007,169758879.976
68,64,44,28,2008,0.0
68,64,44,28,2009,0.0
68,64,44,28,2010,0.0
68,64,44,28,2011,0.0
68,64,44,28,2012,186231060.757
68,64,44,28,2013,0.0
68,64,44,28,2014,0.0
68,64,44,28,2015,0.0
68,64,44,28,2016,0.0
68,64,44,29,2000,0.0
68,64,44,29,2001,0.0
68,64,44,29,2002,26707382.8174
68,64,44,29,2003,0.0
68,64,44,29,2004,0.0
68,64,44,29,2005,0.0
68,64,44,29,2006,0.0
68,64,44,29,2007,28711000.2474
68,64,44,29,2008,0.0
68,64,44,29,2009,0.0
68,64,44,29,2010,0.0
68,64,44,29,2011,0.0
68,64,44,29,2012,31496909.2174
68,64,44,29,2013,0.0
68,64,44,29,2014,0.0
68,64,44,29,2015,0.0
68,64,44,29,2016,0.0
68,64,44,30,2000,0.0
68,64,44,30,2001,0.0
68,64,44,30,2002,45548667.2243
68,64,44,30,2003,0.0
68,64,44,30,2004,0.0
68,64,44,30,2005,0.0
68,64,44,30,2006,0.0
68,64,44,30,2007,48965778.6721
68,64,44,30,2008,0.0
68,64,44,30,2009,0.0
68,64,44,30,2010,0.0
68,64,44,30,2011,0.0
68,64,44,30,2012,53717065.6649
68,64,44,30,2013,0.0
68,64,44,30,2014,0.0
68,64,44,30,2015,0.0
68,64,44,30,2016,0.0
68,64,45,28,2000,370713516.913
68,64,45,28,2001,0.0
68,64,45,28,2002,0.0
68,64,45,28,2003,0.0
68,64,45,28,2004,0.0
68,64,45,28,2005,387535517.981
68,64,45,28,2006,0.0
68,64,45,28,2007,0.0
68,64,45,28,2008,0.0
68,64,45,28,2009,0.0
68,64,45,28,2010,313328130.114
68,64,45,28,2011,0.0
68,64,45,28,2012,0.0
68,64,45,28,2013,0.0
68,64,45,28,2014,0.0
68,64,45,28,2015,210492914.917
68,64,45,28,2016,0.0
68,64,45,29,2000,62698080.2259
68,64,45,29,2001,0.0
68,64,45,29,2002,0.0
68,64,45,29,2003,0.0
68,64,45,29,2004,0.0
68,64,45,29,2005,65543153.6435
68,64,45,29,2006,0.0
68,64,45,29,2007,0.0
68,64,45,29,2008,0.0
68,64,45,29,2009,0.0
68,64,45,29,2010,52992597.6331
68,64,45,29,2011,0.0
68,64,45,29,2012,0.0
68,64,45,29,2013,0.0
68,64,45,29,2014,0.0
68,64,45,29,2015,35600271.0026
68,64,45,29,2016,0.0
68,64,45,30,2000,106929758.387
68,64,45,30,2001,0.0
68,64,45,30,2002,0.0
68,64,45,30,2003,0.0
68,64,45,30,2004,0.0
68,64,45,30,2005,111781948.63
68,64,45,30,2006,0.0
68,64,45,30,2007,0.0
68,64,45,30,2008,0.0
68,64,45,30,2009,0.0
68,64,45,30,2010,90377339.1592
68,64,45,30,2011,0.0
68,64,45,30,2012,0.0
68,64,45,30,2013,0.0
68,64,45,30,2014,0.0
68,64,45,30,2015,60715230.2448
68,64,45,30,2016,0.0
68,64,72,28,2000,0.0
68,64,72,28,2001,0.0
68,64,72,28,2002,0.0
68,64,72,28,2003,554442469.95
68,64,72,28,2004,0.0
68,64,72,28,2005,0.0
68,64,72,28,2006,0.0
68,64,72,28,2007,0.0
68,64,72,28,2008,514982110.028
68,64,72,28,2009,0.0
68,64,72,28,2010,0.0
68,64,72,28,2011,0.0
68,64,72,28,2012,0.0
68,64,72,28,2013,514174260.14
68,64,72,28,2014,0.0
68,64,72,28,2015,0.0
68,64,72,28,2016,0.0
68,64,72,29,2000,0.0
68,64,72,29,2001,0.0
68,64,72,29,2002,0.0
68,64,72,29,2003,93771812.6683
68,64,72,29,2004,0.0
68,64,72,29,2005,0.0
68,64,72,29,2006,0.0
68,64,72,29,2007,0.0
68,64,72,29,2008,87097956.1747
68,64,72,29,2009,0.0
68,64,72,29,2010,0.0
68,64,72,29,2011,0.0
68,64,72,29,2012,0.0
68,64,72,29,2013,86961326.0417
68,64,72,29,2014,0.0
68,64,72,29,2015,0.0
68,64,72,29,2016,0.0
68,64,72,30,2000,0.0
68,64,72,30,2001,0.0
68,64,72,30,2002,0.0
68,64,72,30,2003,159925108.329
68,64,72,30,2004,0.0
68,64,72,30,2005,0.0
68,64,72,30,2006,0.0
68,64,72,30,2007,0.0
68,64,72,30,2008,148543039.535
68,64,72,30,2009,0.0
68,64,72,30,2010,0.0
68,64,72,30,2011,0.0
68,64,72,30,2012,0.0
68,64,72,30,2013,148310020.804
68,64,72,30,2014,0.0
68,64,72,30,2015,0.0
68,64,72,30,2016,0.0
68,64,73,28,2000,0.0
68,64,73,28,2001,24904438.3186
68,64,73,28,2002,0.0
68,64,73,28,2003,0.0
68,64,73,28,2004,0.0
68,64,73,28,2005,0.0
68,64,73,28,2006,25905123.0243
68,64,73,28,2007,0.0
68,64,73,28,2008,0.0
68,64,73,28,2009,0.0
68,64,73,28,2010,0.0
68,64,73,28,2011,28055262.7136
68,64,73,28,2012,0.0
68,64,73,28,2013,0.0
68,64,73,28,2014,0.0
68,64,73,28,2015,0.0
68,64,73,28,2016,28552352.6838
68,64,73,29,2000,0.0
68,64,73,29,2001,4212040.83597
68,64,73,29,2002,0.0
68,64,73,29,2003,0.0
68,64,73,29,2004,0.0
68,64,73,29,2005,0.0
68,64,73,29,2006,4381284.75908
68,64,73,29,2007,0.0
68,64,73,29,2008,0.0
68,64,73,29,2009,0.0
68,64,73,29,2010,0.0
68,64,73,29,2011,4744933.84278
68,64,73,29,2012,0.0
68,64,73,29,2013,0.0
68,64,73,29,2014,0.0
68,64,73,29,2015,0.0
68,64,73,29,2016,4829005.73497
68,64,73,30,2000,0.0
68,64,73,30,2001,7183513.55071
68,64,73,30,2002,0.0
68,64,73,30,2003,0.0
68,64,73,30,2004,0.0
68,64,73,30,2005,0.0
68,64,73,30,2006,7472154.15569
68,64,73,30,2007,0.0
68,64,73,30,2008,0.0
68,64,73,30,2009,0.0
68,64,73,30,2010,0.0
68,64,73,30,2011,8092347.12679
68,64,73,30,2012,0.0
68,64,73,30,2013,0.0
68,64,73,30,2014,0.0
68,64,73,30,2015,0.0
68,64,73,30,2016,8235729.30192
69,63,42,28,2000,0.0
69,63,42,28,2001,0.0
69,63,42,28,2002,0.0
69,63,42,28,2003,1325731.35352
69,63,42,28,2004,0.0
69,63,42,28,2005,205159855.599
69,63,42,28,2006,21753233.5003
69,63,42,28,2007,1278171.86616
69,63,42,28,2008,6104208.58179
69,63,42,28,2009,0.0
69,63,42,28,2010,188869341.787
69,63,42,28,2011,20156828.1745
69,63,42,28,2012,1191895.85185
69,63,42,28,2013,5848301.70291
69,63,42,28,2014,0.0
69,63,42,28,2015,182792128.76
69,63,42,28,2016,19381568.813
69,63,42,29,2000,0.0
69,63,42,29,2001,0.0
69,63,42,29,2002,0.0
69,63,42,29,2003,450891.915174
69,63,42,29,2004,0.0
69,63,42,29,2005,51634576.8677
69,63,42,29,2006,3093102.96615
69,63,42,29,2007,0.0
69,63,42,29,2008,2090244.10567
69,63,42,29,2009,0.0
69,63,42,29,2010,47523806.4928
69,63,42,29,2011,2865459.42944
69,63,42,29,2012,0.0
69,63,42,29,2013,2002344.74298
69,63,42,29,2014,0.0
69,63,42,29,2015,45987706.9229
69,63,42,29,2016,2754834.4795
69,63,42,30,2000,193.277649559
69,63,42,30,2001,80.8394829321
69,63,42,30,2002,0.0
69,63,42,30,2003,0.0
69,63,42,30,2004,0.0
69,63,42,30,2005,10630250.3458
69,63,42,30,2006,4446163.0373
69,63,42,30,2007,0.0
69,63,42,30,2008,0.0
69,63,42,30,2009,0.0
69,63,42,30,2010,9791431.81114
69,63,42,30,2011,4122089.19811
69,63,42,30,2012,0.0
69,63,42,30,2013,0.0
69,63,42,30,2014,0.0
69,63,42,30,2015,9479485.37774
69,63,42,30,2016,3964849.0043
69,63,44,28,2000,859852.647589
69,63,44,28,2001,4252385.73666
69,63,44,28,2002,0.0
69,63,44,28,2003,134437858.279
69,63,44,28,2004,14254533.9286
69,63,44,28,2005,832227.097369
69,63,44,28,2006,4164009.75542
69,63,44,28,2007,0.0
69,63,44,28,2008,138903728.663
69,63,44,28,2009,14728053.0825
69,63,44,28,2010,862308.962347
69,63,44,28,2011,4358851.66942
69,63,44,28,2012,0.0
69,63,44,28,2013,151676018.738
69,63,44,28,2014,16082307.3421
69,63,44,28,2015,922040.812601
69,63,44,28,2016,4611035.77001
69,63,44,29,2000,0.0
69,63,44,29,2001,1455804.82938
69,63,44,29,2002,0.0
69,63,44,29,2003,33818954.1529
69,63,44,29,2004,2025880.98418
69,63,44,29,2005,0.0
69,63,44,29,2006,1425455.73144
69,63,44,29,2007,0.0
69,63,44,29,2008,34944050.8964
69,63,44,29,2009,2093278.45862
69,63,44,29,2010,0.0
69,63,44,29,2011,1492177.65364
69,63,44,29,2012,0.0
69,63,44,29,2013,38159642.1693
69,63,44,29,2014,2285904.32112
69,63,44,29,2015,0.0
69,63,44,29,2016,1578538.48086
69,63,44,30,2000,0.0
69,63,44,30,2001,0.0
69,63,44,30,2002,0.0
69,63,44,30,2003,6973020.57396
69,63,44,30,2004,2916505.75721
69,63,44,30,2005,0.0
69,63,44,30,2006,0.0
69,63,44,30,2007,0.0
69,63,44,30,2008,7202819.28687
69,63,44,30,2009,3012620.38388
69,63,44,30,2010,0.0
69,63,44,30,2011,0.0
69,63,44,30,2012,0.0
69,63,44,30,2013,7862423.17182
69,63,44,30,2014,3288503.48326
69,63,44,30,2015,0.0
69,63,44,30,2016,0.0
69,63,45,28,2000,0.0
69,63,45,28,2001,293726818.313
69,63,45,28,2002,31144046.4091
69,63,45,28,2003,1759888.35659
69,63,45,28,2004,8953086.66495
69,63,45,28,2005,0.0
69,63,45,28,2006,292908554.939
69,63,45,28,2007,31057285.4092
69,63,45,28,2008,1726252.12183
69,63,45,28,2009,8944520.30269
69,63,45,28,2010,0.0
69,63,45,28,2011,235691903.774
69,63,45,28,2012,22491509.8607
69,63,45,28,2013,1090235.16252
69,63,45,28,2014,5815201.65266
69,63,45,28,2015,0.0
69,63,45,28,2016,183658129.412
69,63,45,29,2000,0.0
69,63,45,29,2001,73889854.8168
69,63,45,29,2002,4426276.78906
69,63,45,29,2003,0.0
69,63,45,29,2004,3064726.35346
69,63,45,29,2005,0.0
69,63,45,29,2006,73676166.2164
69,63,45,29,2007,4413476.04808
69,63,45,29,2008,0.0
69,63,45,29,2009,3061505.31478
69,63,45,29,2010,0.0
69,63,45,29,2011,59271895.9379
69,63,45,29,2012,3195546.07457
69,63,45,29,2013,0.0
69,63,45,29,2014,1990091.91169
69,63,45,29,2015,0.0
69,63,45,29,2016,46178543.3148
69,63,45,30,2000,0.0
69,63,45,30,2001,15225810.315
69,63,45,30,2002,6368282.29188
69,63,45,30,2003,0.0
69,63,45,30,2004,0.0
69,63,45,30,2005,0.0
69,63,45,30,2006,15182833.1046
69,63,45,30,2007,6350306.82768
69,63,45,30,2008,0.0
69,63,45,30,2009,0.0
69,63,45,30,2010,0.0
69,63,45,30,2011,12219083.3361
69,63,45,30,2012,4599631.3746
69,63,45,30,2013,0.0
69,63,45,30,2014,0.0
69,63,45,30,2015,0.0
69,63,45,30,2016,9522659.73901
69,63,72,28,2000,53551826.4262
69,63,72,28,2001,2872069.99569
69,63,72,28,2002,15696915.5447
69,63,72,28,2003,0.0
69,63,72,28,2004,480410802.32
69,63,72,28,2005,50938271.1761
69,63,72,28,2006,2695557.95341
69,63,72,28,2007,15126261.4666
69,63,72,28,2008,0.0
69,63,72,28,2009,482665537.81
69,63,72,28,2010,51177342.2529
69,63,72,28,2011,2714849.74746
69,63,72,28,2012,15143696.9178
69,63,72,28,2013,0.0
69,63,72,28,2014,488974403.142
69,63,72,28,2015,51846275.365
69,63,72,28,2016,2793761.98116
69,63,72,29,2000,7607232.29281
69,63,72,29,2001,0.0
69,63,72,29,2002,5371073.80561
69,63,72,29,2003,0.0
69,63,72,29,2004,120767374.684
69,63,72,29,2005,7234414.3694
69,63,72,29,2006,0.0
69,63,72,29,2007,5174943.47572
69,63,72,29,2008,0.0
69,63,72,29,2009,121340771.321
69,63,72,29,2010,7268762.95798
69,63,72,29,2011,0.0
69,63,72,29,2012,5180857.85617
69,63,72,29,2013,0.0
69,63,72,29,2014,122949983.274
69,63,72,29,2015,7365160.73189
69,63,72,29,2016,0.0
69,63,72,30,2000,10952994.0519
69,63,72,30,2001,0.0
69,63,72,30,2002,0.0
69,63,72,30,2003,0.0
69,63,72,30,2004,24916471.3954
69,63,72,30,2005,10421456.7422
69,63,72,30,2006,0.0
69,63,72,30,2007,0.0
69,63,72,30,2008,0.0
69,63,72,30,2009,25031283.1539
69,63,72,30,2010,10469477.4172
69,63,72,30,2011,0.0
69,63,72,30,2012,0.0
69,63,72,30,2013,0.0
69,63,72,30,2014,25353852.3988
69,63,72,30,2015,10604393.8497
