census region,air conditioning type,technology,housing types,vintage,value
67,64,44,30,2015,0.0
67,64,44,30,2016,0.0
67,64,45,28,2000,1717732100.11
67,64,45,28,2001,0.0
67,64,45,28,2002,0.0
67,64,45,28,2003,0.0
67,64,45,28,2004,0.0
67,64,45,28,2005,1717732613.31
67,64,45,28,2006,0.0
67,64,45,28,2007,0.0
67,64,45,28,2008,0.0
67,64,45,28,2009,0.0
67,64,45,28,2010,1605708974.23
67,64,45,28,2011,0.0
67,64,45,28,2012,0.0
67,64,45,28,2013,0.0
67,64,45,28,2014,0.0
67,64,45,28,2015,1269637939.24
67,64,45,28,2016,0.0
67,64,45,29,2000,903467833.206
67,64,45,29,2001,0.0
67,64,45,29,2002,0.0
67,64,45,29,2003,0.0
67,64,45,29,2004,0.0
67,64,45,29,2005,903468103.128
67,64,45,29,2006,0.0
67,64,45,29,2007,0.0
67,64,45,29,2008,0.0
67,64,45,29,2009,0.0
67,64,45,29,2010,844547533.117
67,64,45,29,2011,0.0
67,64,45,29,2012,0.0
67,64,45,29,2013,0.0
67,64,45,29,2014,0.0
67,64,45,29,2015,667785761.148
67,64,45,29,2016,0.0
67,64,45,30,2000,145943236.975
67,64,45,30,2001,0.0
67,64,45,30,2002,0.0
67,64,45,30,2003,0.0
67,64,45,30,2004,0.0
67,64,45,30,2005,145943280.577
67,64,45,30,2006,0.0
67,64,45,30,2007,0.0
67,64,45,30,2008,0.0
67,64,45,30,2009,0.0
67,64,45,30,2010,136425444.529
67,64,45,30,2011,0.0
67,64,45,30,2012,0.0
67,64,45,30,2013,0.0
67,64,45,30,2014,0.0
67,64,45,30,2015,107871926.377
67,64,45,30,2016,0.0
67,64,72,28,2000,0.0
67,64,72,28,2001,0.0
67,64,72,28,2002,0.0
67,64,72,28,2003,298744355.841
67,64,72,28,2004,0.0
67,64,72,28,2005,0.0
67,64,72,28,2006,0.0
67,64,72,28,2007,0.0
67,64,72,28,2008,298762098.25
67,64,72,28,2009,0.0
67,64,72,28,2010,0.0
67,64,72,28,2011,0.0
67,64,72,28,2012,0.0
67,64,72,28,2013,298809057.504
67,64,72,28,2014,0.0
67,64,72,28,2015,0.0
67,64,72,28,2016,0.0
67,64,72,29,2000,0.0
67,64,72,29,2001,0.0
67,64,72,29,2002,0.0
67,64,72,29,2003,157129226.284
67,64,72,29,2004,0.0
67,64,72,29,2005,0.0
67,64,72,29,2006,0.0
67,64,72,29,2007,0.0
67,64,72,29,2008,157138558.179
67,64,72,29,2009,0.0
67,64,72,29,2010,0.0
67,64,72,29,2011,0.0
67,64,72,29,2012,0.0
67,64,72,29,2013,157163257.127
67,64,72,29,2014,0.0
67,64,72,29,2015,0.0
67,64,72,29,2016,0.0
67,64,72,30,2000,0.0
67,64,72,30,2001,0.0
67,64,72,30,2002,0.0
67,64,72,30,2003,25382140.9733
67,64,72,30,2004,0.0
67,64,72,30,2005,0.0
67,64,72,30,2006,0.0
67,64,72,30,2007,0.0
67,64,72,30,2008,25383648.4171
67,64,72,30,2009,0.0
67,64,72,30,2010,0.0
67,64,72,30,2011,0.0
67,64,72,30,2012,0.0
67,64,72,30,2013,25387638.2043
67,64,72,30,2014,0.0
67,64,72,30,2015,0.0
67,64,72,30,2016,0.0
67,64,73,28,2000,0.0
67,64,73,28,2001,29892265.537
67,64,73,28,2002,0.0
67,64,73,28,2003,0.0
67,64,73,28,2004,0.0
67,64,73,28,2005,0.0
67,64,73,28,2006,29917688.3454
67,64,73,28,2007,0.0
67,64,73,28,2008,0.0
67,64,73,28,2009,0.0
67,64,73,28,2010,0.0
67,64,73,28,2011,29970669.3096
67,64,73,28,2012,0.0
67,64,73,28,2013,0.0
67,64,73,28,2014,0.0
67,64,73,28,2015,0.0
67,64,73,28,2016,30073500.4264
67,64,73,29,2000,0.0
67,64,73,29,2001,15722300.5686
67,64,73,29,2002,0.0
67,64,73,29,2003,0.0
67,64,73,29,2004,0.0
67,64,73,29,2005,0.0
67,64,73,29,2006,15735672.0889
67,64,73,29,2007,0.0
67,64,73,29,2008,0.0
67,64,73,29,2009,0.0
67,64,73,29,2010,0.0
67,64,73,29,2011,15763538.2485
67,64,73,29,2012,0.0
67,64,73,29,2013,0.0
67,64,73,29,2014,0.0
67,64,73,29,2015,0.0
67,64,73,29,2016,15817623.8689
67,64,73,30,2000,0.0
67,64,73,30,2001,2539728.9791
67,64,73,30,2002,0.0
67,64,73,30,2003,0.0
67,64,73,30,2004,0.0
67,64,73,30,2005,0.0
67,64,73,30,2006,2541888.97072
67,64,73,30,2007,0.0
67,64,73,30,2008,0.0
67,64,73,30,2009,0.0
67,64,73,30,2010,0.0
67,64,73,30,2011,2546390.37895
67,64,73,30,2012,0.0
67,64,73,30,2013,0.0
67,64,73,30,2014,0.0
67,64,73,30,2015,0.0
67,64,73,30,2016,2555127.19307
68,63,42,28,2000,465669348.641
68,63,42,28,2001,128080319.266
68,63,42,28,2002,4729499.39966
68,63,42,28,2003,19791704.2096
68,63,42,28,2004,0.0
68,63,42,28,2005,466693278.668
68,63,42,28,2006,128361946.745
68,63,42,28,2007,4738871.24592
68,63,42,28,2008,19791705.6991
68,63,42,28,2009,0.0
68,63,42,28,2010,466693549.627
68,63,42,28,2011,128362021.271
68,63,42,28,2012,4739052.06682
68,63,42,28,2013,19791753.2015
68,63,42,28,2014,0.0
68,63,42,28,2015,466701166.2
68,63,42,28,2016,128364116.176
68,63,42,29,2000,146819189.776
68,63,42,29,2001,21670785.8155
68,63,42,29,2002,0.0
68,63,42,29,2003,6258478.37583
68,63,42,29,2004,0.0
68,63,42,29,2005,147180356.006
68,63,42,29,2006,21724094.6236
68,63,42,29,2007,0.0
68,63,42,29,2008,6258478.84487
68,63,42,29,2009,0.0
68,63,42,29,2010,147180437.93
68,63,42,29,2011,21724106.7159
68,63,42,29,2012,0.0
68,63,42,29,2013,6258493.80926
68,63,42,29,2014,0.0
68,63,42,29,2015,147182820.424
68,63,42,29,2016,21724458.3763
68,63,42,30,2000,46446516.2581
68,63,42,30,2001,16055791.7892
68,63,42,30,2002,0.0
68,63,42,30,2003,0.0
68,63,42,30,2004,0.0
68,63,42,30,2005,46446516.2581
68,63,42,30,2006,16055791.7892
68,63,42,30,2007,0.0
68,63,42,30,2008,0.0
68,63,42,30,2009,0.0
68,63,42,30,2010,46446552.639
68,63,42,30,2011,16055804.3655
68,63,42,30,2012,0.0
68,63,42,30,2013,0.0
68,63,42,30,2014,0.0
68,63,42,30,2015,46447362.7978
68,63,42,30,2016,16056084.424
68,63,44,28,2000,2666506.45066
68,63,44,28,2001,11133091.9386
68,63,44,28,2002,0.0
68,63,44,28,2003,262543845.518
68,63,44,28,2004,72211537.335
68,63,44,28,2005,2668730.15505
68,63,44,28,2006,11134134.1156
68,63,44,28,2007,0.0
68,63,44,28,2008,262622797.132
68,63,44,28,2009,72233252.6315
68,63,44,28,2010,2673147.42436
68,63,44,28,2011,11137328.6123
68,63,44,28,2012,0.0
68,63,44,28,2013,262813573.586
68,63,44,28,2014,72285724.8613
68,63,44,28,2015,2680528.42745
68,63,44,28,2016,11145035.9399
68,63,44,29,2000,0.0
68,63,44,29,2001,3520475.53133
68,63,44,29,2002,0.0
68,63,44,29,2003,82798008.8274
68,63,44,29,2004,12221140.2882
68,63,44,29,2005,0.0
68,63,44,29,2006,3520804.34169
68,63,44,29,2007,0.0
68,63,44,29,2008,82822823.4033
68,63,44,29,2009,12224802.9658
68,63,44,29,2010,0.0
68,63,44,29,2011,3521812.54545
68,63,44,29,2012,0.0
68,63,44,29,2013,82882818.7239
68,63,44,29,2014,12233658.3869
68,63,44,29,2015,0.0
68,63,44,29,2016,3524245.511
68,63,44,30,2000,0.0
68,63,44,30,2001,0.0
68,63,44,30,2002,0.0
68,63,44,30,2003,26129167.5873
68,63,44,30,2004,9032420.68953
68,63,44,30,2005,0.0
68,63,44,30,2006,0.0
68,63,44,30,2007,0.0
68,63,44,30,2008,26137249.9083
68,63,44,30,2009,9035214.61412
68,63,44,30,2010,0.0
68,63,44,30,2011,0.0
68,63,44,30,2012,0.0
68,63,44,30,2013,26156688.5337
68,63,44,30,2014,9041934.22513
68,63,44,30,2015,0.0
68,63,44,30,2016,0.0
68,63,45,28,2000,0.0
68,63,45,28,2001,6726221974.95
68,63,45,28,2002,1850017959.13
68,63,45,28,2003,68785681.7241
68,63,45,28,2004,285222963.587
68,63,45,28,2005,0.0
68,63,45,28,2006,6743947767.21
68,63,45,28,2007,1854893360.82
68,63,45,28,2008,69179962.0936
68,63,45,28,2009,285967678.302
68,63,45,28,2010,0.0
68,63,45,28,2011,5889573236.58
68,63,45,28,2012,1498408776.48
68,63,45,28,2013,51515434.5718
68,63,45,28,2014,212294491.121
68,63,45,28,2015,0.0
68,63,45,28,2016,5038857006.91
68,63,45,29,2000,0.0
68,63,45,29,2001,2121223047.04
68,63,45,29,2002,313096471.855
68,63,45,29,2003,0.0
68,63,45,29,2004,90192034.4836
68,63,45,29,2005,0.0
68,63,45,29,2006,2126800622.07
68,63,45,29,2007,313919732.316
68,63,45,29,2008,0.0
68,63,45,29,2009,90427172.0892
68,63,45,29,2010,0.0
68,63,45,29,2011,1857344901.32
68,63,45,29,2012,253586498.695
68,63,45,29,2013,0.0
68,63,45,29,2014,67130213.95
68,63,45,29,2015,0.0
68,63,45,29,2016,1589041914.15
68,63,45,30,2000,0.0
68,63,45,30,2001,669452067.509
68,63,45,30,2002,231418497.548
68,63,45,30,2003,0.0
68,63,45,30,2004,0.0
68,63,45,30,2005,0.0
68,63,45,30,2006,671249597.391
68,63,45,30,2007,232039873.872
68,63,45,30,2008,0.0
68,63,45,30,2009,0.0
68,63,45,30,2010,0.0
68,63,45,30,2011,586254158.829
68,63,45,30,2012,187458980.951
68,63,45,30,2013,0.0
68,63,45,30,2014,0.0
68,63,45,30,2015,0.0
68,63,45,30,2016,501625113.509
68,63,72,28,2000,326097787.96
68,63,72,28,2001,12233457.7499
68,63,72,28,2002,50293952.6765
68,63,72,28,2003,0.0
68,63,72,28,2004,1196611231.93
68,63,72,28,2005,329122689.887
68,63,72,28,2006,12367139.3195
68,63,72,28,2007,50799190.0599
68,63,72,28,2008,0.0
68,63,72,28,2009,1211414190.21
68,63,72,28,2010,333194178.87
68,63,72,28,2011,12520160.835
68,63,72,28,2012,51504144.7593
68,63,72,28,2013,0.0
68,63,72,28,2014,1230216204.0
68,63,72,28,2015,338365590.593
68,63,72,28,2016,12688942.5893
68,63,72,29,2000,55187187.2046
68,63,72,29,2001,0.0
68,63,72,29,2002,15903440.0943
68,63,72,29,2003,0.0
68,63,72,29,2004,377354248.612
68,63,72,29,2005,55698189.7989
68,63,72,29,2006,0.0
68,63,72,29,2007,16062994.8365
68,63,72,29,2008,0.0
68,63,72,29,2009,382014584.257
68,63,72,29,2010,56386064.0186
68,63,72,29,2011,0.0
68,63,72,29,2012,16285630.9298
68,63,72,29,2013,0.0
68,63,72,29,2014,387934457.051
68,63,72,29,2015,57259848.2668
68,63,72,29,2016,0.0
68,63,72,30,2000,40800823.0065
68,63,72,30,2001,0.0
68,63,72,30,2002,0.0
68,63,72,30,2003,0.0
68,63,72,30,2004,119140510.559
68,63,72,30,2005,41184902.2338
68,63,72,30,2006,0.0
68,63,72,30,2007,0.0
68,63,72,30,2008,0.0
68,63,72,30,2009,120634550.708
68,63,72,30,2010,41701367.1808
68,63,72,30,2011,0.0
68,63,72,30,2012,0.0
68,63,72,30,2013,0.0
68,63,72,30,2014,122530456.048
68,63,72,30,2015,42356750.2718
68,63,72,30,2016,0.0
68,63,73,28,2000,5243579.17801
68,63,73,28,2001,0.0
68,63,73,28,2002,125273099.162
68,63,73,28,2003,34455818.4532
68,63,73,28,2004,1286882.63009
68,63,73,28,2005,5360136.07423
68,63,73,28,2006,0.0
68,63,73,28,2007,127807608.404
68,63,73,28,2008,35152924.1439
68,63,73,28,2009,1305453.73616
68,63,73,28,2010,5497830.42186
68,63,73,28,2011,0.0
68,63,73,28,2012,130477911.08
68,63,73,28,2013,35887379.2251
68,63,73,28,2014,1324074.78279
68,63,73,28,2015,5650775.48328
68,63,73,28,2016,0.0
68,63,73,29,2000,1657987.25326
68,63,73,29,2001,0.0
68,63,73,29,2002,39502388.3927
68,63,73,29,2003,5830626.08755
68,63,73,29,2004,0.0
68,63,73,29,2005,1694800.79243
68,63,73,29,2006,0.0
68,63,73,29,2007,40300507.4743
68,63,73,29,2008,5948429.95024
68,63,73,29,2009,0.0
68,63,73,29,2010,1738291.96885
68,63,73,29,2011,0.0
68,63,73,29,2012,41141433.5263
68,63,73,29,2013,6072552.20149
68,63,73,29,2014,0.0
68,63,73,29,2015,1786601.59533
68,63,73,29,2016,0.0
68,63,73,30,2000,0.0
68,63,73,30,2001,0.0
68,63,73,30,2002,12479868.6088
68,63,73,30,2003,4314083.98483
68,63,73,30,2004,0.0
68,63,73,30,2005,0.0
68,63,73,30,2006,0.0
68,63,73,30,2007,12734975.4802
68,63,73,30,2008,4402270.2072
68,63,73,30,2009,0.0
68,63,73,30,2010,0.0
68,63,73,30,2011,0.0
68,63,73,30,2012,13003509.6353
68,63,73,30,2013,4495098.01927
68,63,73,30,2014,0.0
68,63,73,30,2015,0.0
68,63,73,30,2016,0.0
68,64,42,28,2000,0.0
68,64,42,28,2001,0.0
68,64,42,28,2002,0.0
68,64,42,28,2003,0.0
68,64,42,28,2004,175920089.361
68,64,42,28,2005,0.0
68,64,42,28,2006,0.0
68,64,42,28,2007,0.0
68,64,42,28,2008,0.0
68,64,42,28,2009,175920089.361
68,64,42,28,2010,0.0
68,64,42,28,2011,0.0
68,64,42,28,2012,0.0
68,64,42,28,2013,0.0
68,64,42,28,2014,175920089.361
68,64,42,28,2015,0.0
68,64,42,28,2016,0.0
68,64,42,29,2000,0.0
68,64,42,29,2001,0.0
68,64,42,29,2002,0.0
68,64,42,29,2003,0.0
68,64,42,29,2004,29753034.0085
68,64,42,29,2005,0.0
68,64,42,29,2006,0.0
68,64,42,29,2007,0.0
68,64,42,29,2008,0.0
68,64,42,29,2009,29753034.0085
68,64,42,29,2010,0.0
68,64,42,29,2011,0.0
68,64,42,29,2012,0.0
68,64,42,29,2013,0.0
68,64,42,29,2014,29753034.0085
68,64,42,29,2015,0.0
68,64,42,29,2016,0.0
68,64,42,30,2000,0.0
68,64,42,30,2001,0.0
68,64,42,30,2002,0.0
68,64,42,30,2003,0.0
68,64,42,30,2004,50742937.046
68,64,42,30,2005,0.0
68,64,42,30,2006,0.0
68,64,42,30,2007,0.0
68,64,42,30,2008,0.0
68,64,42,30,2009,50742937.046
68,64,42,30,2010,0.0
68,64,42,30,2011,0.0
68,64,42,30,2012,0.0
68,64,42,30,2013,0.0
68,64,42,30,2014,50742937.046
68,64,42,30,2015,0.0
68,64,42,30,2016,0.0
68,64,44,28,2000,0.0
68,64,44,28,2001,0.0
68,64,44,28,2002,98955050.2663
68,64,44,28,2003,0.0
68,64,44,28,2004,0.0
68,64,44,28,2005,0.0
68,64,44,28,2006,0.0
68,64,44,28,2007,98955050.3149
68,64,44,28,2008,0.0
68,64,44,28,2009,0.0
68,64,44,28,2010,0.0
68,64,44,28,2011,0.0
68,64,44,28,2012,98955051.3926
68,64,44,28,2013,0.0
68,64,44,28,2014,0.0
68,64,44,28,2015,0.0
68,64,44,28,2016,0.0
68,64,44,29,2000,0.0
68,64,44,29,2001,0.0
68,64,44,29,2002,16736081.6299
68,64,44,29,2003,0.0
68,64,44,29,2004,0.0
68,64,44,29,2005,0.0
68,64,44,29,2006,0.0
68,64,44,29,2007,16736081.6381
68,64,44,29,2008,0.0
68,64,44,29,2009,0.0
68,64,44,29,2010,0.0
68,64,44,29,2011,0.0
68,64,44,29,2012,16736081.8204
68,64,44,29,2013,0.0
68,64,44,29,2014,0.0
68,64,44,29,2015,0.0
68,64,44,29,2016,0.0
68,64,44,30,2000,0.0
68,64,44,30,2001,0.0
68,64,44,30,2002,28542902.0886
68,64,44,30,2003,0.0
68,64,44,30,2004,0.0
68,64,44,30,2005,0.0
68,64,44,30,2006,0.0
68,64,44,30,2007,28542902.1026
68,64,44,30,2008,0.0
68,64,44,30,2009,0.0
68,64,44,30,2010,0.0
68,64,44,30,2011,0.0
68,64,44,30,2012,28542902.4134
68,64,44,30,2013,0.0
68,64,44,30,2014,0.0
68,64,44,30,2015,0.0
68,64,44,30,2016,0.0
68,64,45,28,2000,2528851611.07
68,64,45,28,2001,0.0
68,64,45,28,2002,0.0
68,64,45,28,2003,0.0
68,64,45,28,2004,0.0
68,64,45,28,2005,2528853658.85
68,64,45,28,2006,0.0
68,64,45,28,2007,0.0
68,64,45,28,2008,0.0
68,64,45,28,2009,0.0
68,64,45,28,2010,2363938081.19
68,64,45,28,2011,0.0
68,64,45,28,2012,0.0
68,64,45,28,2013,0.0
68,64,45,28,2014,0.0
68,64,45,28,2015,1869191134.44
68,64,45,28,2016,0.0
68,64,45,29,2000,427699919.092
68,64,45,29,2001,0.0
68,64,45,29,2002,0.0
68,64,45,29,2003,0.0
68,64,45,29,2004,0.0
68,64,45,29,2005,427700265.43
68,64,45,29,2006,0.0
68,64,45,29,2007,0.0
68,64,45,29,2008,0.0
68,64,45,29,2009,0.0
68,64,45,29,2010,399808403.798
68,64,45,29,2011,0.0
68,64,45,29,2012,0.0
68,64,45,29,2013,0.0
68,64,45,29,2014,0.0
68,64,45,29,2015,316132782.75
68,64,45,29,2016,0.0
68,64,45,30,2000,729429814.213
68,64,45,30,2001,0.0
68,64,45,30,2002,0.0
68,64,45,30,2003,0.0
68,64,45,30,2004,0.0
68,64,45,30,2005,729430404.882
68,64,45,30,2006,0.0
68,64,45,30,2007,0.0
68,64,45,30,2008,0.0
68,64,45,30,2009,0.0
68,64,45,30,2010,681861643.374
68,64,45,30,2011,0.0
68,64,45,30,2012,0.0
68,64,45,30,2013,0.0
68,64,45,30,2014,0.0
68,64,45,30,2015,539155297.193
68,64,45,30,2016,0.0
68,64,72,28,2000,0.0
68,64,72,28,2001,0.0
68,64,72,28,2002,0.0
68,64,72,28,2003,439834306.8
68,64,72,28,2004,0.0
68,64,72,28,2005,0.0
68,64,72,28,2006,0.0
68,64,72,28,2007,0.0
68,64,72,28,2008,439907552.537
68,64,72,28,2009,0.0
68,64,72,28,2010,0.0
68,64,72,28,2011,0.0
68,64,72,28,2012,0.0
68,64,72,28,2013,440103094.945
68,64,72,28,2014,0.0
68,64,72,28,2015,0.0
68,64,72,28,2016,0.0
68,64,72,29,2000,0.0
68,64,72,29,2001,0.0
68,64,72,29,2002,0.0
68,64,72,29,2003,74388349.4821
68,64,72,29,2004,0.0
68,64,72,29,2005,0.0
68,64,72,29,2006,0.0
68,64,72,29,2007,0.0
68,64,72,29,2008,74400737.3958
68,64,72,29,2009,0.0
68,64,72,29,2010,0.0
68,64,72,29,2011,0.0
68,64,72,29,2012,0.0
68,64,72,29,2013,74433809.1158
68,64,72,29,2014,0.0
68,64,72,29,2015,0.0
68,64,72,29,2016,0.0
68,64,72,30,2000,0.0
68,64,72,30,2001,0.0
68,64,72,30,2002,0.0
68,64,72,30,2003,126867173.736
68,64,72,30,2004,0.0
68,64,72,30,2005,0.0
68,64,72,30,2006,0.0
68,64,72,30,2007,0.0
68,64,72,30,2008,126888300.964
68,64,72,30,2009,0.0
68,64,72,30,2010,0.0
68,64,72,30,2011,0.0
68,64,72,30,2012,0.0
68,64,72,30,2013,126944703.823
68,64,72,30,2014,0.0
68,64,72,30,2015,0.0
68,64,72,30,2016,0.0
68,64,73,28,2000,0.0
68,64,73,28,2001,44058025.3253
68,64,73,28,2002,0.0
68,64,73,28,2003,0.0
68,64,73,28,2004,0.0
68,64,73,28,2005,0.0
68,64,73,28,2006,44165758.8155
68,64,73,28,2007,0.0
68,64,73,28,2008,0.0
68,64,73,28,2009,0.0
68,64,73,28,2010,0.0
68,64,73,28,2011,44392358.3113
68,64,73,28,2012,0.0
68,64,73,28,2013,0.0
68,64,73,28,2014,0.0
68,64,73,28,2015,0.0
68,64,73,28,2016,44836696.7341
68,64,73,29,2000,0.0
68,64,73,29,2001,7451451.00035
68,64,73,29,2002,0.0
68,64,73,29,2003,0.0
68,64,73,29,2004,0.0
68,64,73,29,2005,0.0
68,64,73,29,2006,7469671.76301
68,64,73,29,2007,0.0
68,64,73,29,2008,0.0
68,64,73,29,2009,0.0
68,64,73,29,2010,0.0
68,64,73,29,2011,7507996.10977
68,64,73,29,2012,0.0
68,64,73,29,2013,0.0
68,64,73,29,2014,0.0
68,64,73,29,2015,0.0
68,64,73,29,2016,7583146.23192
68,64,73,30,2000,0.0
68,64,73,30,2001,12708233.6848
68,64,73,30,2002,0.0
68,64,73,30,2003,0.0
68,64,73,30,2004,0.0
68,64,73,30,2005,0.0
68,64,73,30,2006,12739308.6674
68,64,73,30,2007,0.0
68,64,73,30,2008,0.0
68,64,73,30,2009,0.0
68,64,73,30,2010,0.0
68,64,73,30,2011,12804669.7299
68,64,73,30,2012,0.0
68,64,73,30,2013,0.0
68,64,73,30,2014,0.0
68,64,73,30,2015,0.0
68,64,73,30,2016,12932836.0848
69,63,42,28,2000,190447135.576
69,63,42,28,2001,20193234.1859
69,63,42,28,2002,1185376.18437
69,63,42,28,2003,4131154.74151
69,63,42,28,2004,0.0
69,63,42,28,2005,190697274.313
69,63,42,28,2006,20219756.5595
69,63,42,28,2007,1186676.00799
69,63,42,28,2008,4131155.05682
69,63,42,28,2009,0.0
69,63,42,28,2010,190697431.108
69,63,42,28,2011,20219773.1846
69,63,42,28,2012,1186733.10952
69,63,42,28,2013,4131165.29213
69,63,42,28,2014,0.0
69,63,42,28,2015,190701293.445
69,63,42,28,2016,20220182.7108
69,63,42,29,2000,48021185.5393
69,63,42,29,2001,2876647.40258
69,63,42,29,2002,0.0
69,63,42,29,2003,1417275.26009
69,63,42,29,2004,0.0
69,63,42,29,2005,48110544.312
69,63,42,29,2006,2882000.32501
69,63,42,29,2007,0.0
69,63,42,29,2008,1417275.36733
69,63,42,29,2009,0.0
69,63,42,29,2010,48110581.4487
69,63,42,29,2011,2882002.54964
69,63,42,29,2012,0.0
69,63,42,29,2013,1417278.85181
69,63,42,29,2014,0.0
69,63,42,29,2015,48111542.4622
69,63,42,29,2016,2882060.11792
69,63,42,30,2000,9823806.03597
69,63,42,30,2001,4108863.08993
69,63,42,30,2002,0.0
69,63,42,30,2003,0.0
69,63,42,30,2004,0.0
69,63,42,30,2005,9823806.03597
69,63,42,30,2006,4108863.08993
69,63,42,30,2007,0.0
69,63,42,30,2008,0.0
69,63,42,30,2009,0.0
69,63,42,30,2010,9823815.30527
69,63,42,30,2011,4108866.96687
69,63,42,30,2012,0.0
69,63,42,30,2013,0.0
69,63,42,30,2014,0.0
69,63,42,30,2015,9824020.87559
69,63,42,30,2016,4108952.94783
69,63,44,28,2000,667776.520642
69,63,44,28,2001,2323832.18526
69,63,44,28,2002,0.0
69,63,44,28,2003,107281529.875
69,63,44,28,2004,11375130.6893
69,63,44,28,2005,668431.123868
69,63,44,28,2006,2324070.0901
69,63,44,28,2007,0.0
69,63,44,28,2008,107319692.34
69,63,44,28,2009,11379177.0804
69,63,44,28,2010,669698.828653
69,63,44,28,2011,2324802.59247
69,63,44,28,2012,0.0
69,63,44,28,2013,107410245.016
69,63,44,28,2014,11388778.4398
69,63,44,28,2015,671762.122732
69,63,44,28,2016,2326566.28885
69,63,44,29,2000,0.0
69,63,44,29,2001,797236.995073
69,63,44,29,2002,0.0
69,63,44,29,2003,27065759.1817
69,63,44,29,2004,1621339.51868
69,63,44,29,2005,0.0
69,63,44,29,2006,797318.25936
69,63,44,29,2007,0.0
69,63,44,29,2008,27075329.2684
69,63,44,29,2009,1621912.80243
69,63,44,29,2010,0.0
69,63,44,29,2011,797568.63136
69,63,44,29,2012,0.0
69,63,44,29,2013,27098058.2773
69,63,44,29,2014,1623274.35449
69,63,44,29,2015,0.0
69,63,44,29,2016,798171.695023
69,63,44,30,2000,0.0
69,63,44,30,2001,0.0
69,63,44,30,2002,0.0
69,63,44,30,2003,5526644.48673
69,63,44,30,2004,2311550.68204
69,63,44,30,2005,0.0
69,63,44,30,2006,0.0
69,63,44,30,2007,0.0
69,63,44,30,2008,5528638.90184
69,63,44,30,2009,2312384.85757
69,63,44,30,2010,0.0
69,63,44,30,2011,0.0
69,63,44,30,2012,0.0
69,63,44,30,2013,5533360.97353
69,63,44,30,2014,2314359.89108
69,63,44,30,2015,0.0
69,63,44,30,2016,0.0
69,63,45,28,2000,0.0
69,63,45,28,2001,2749533528.92
69,63,45,28,2002,291534836.077
69,63,45,28,2003,17244520.1351
69,63,45,28,2004,59548957.8454
69,63,45,28,2005,0.0
69,63,45,28,2006,2757660876.78
69,63,45,28,2007,292396584.08
69,63,45,28,2008,17349814.0055
69,63,45,28,2009,59717266.1661
69,63,45,28,2010,0.0
69,63,45,28,2011,2409368590.75
69,63,45,28,2012,236306906.074
69,63,45,28,2013,12924009.7918
69,63,45,28,2014,44346764.9306
69,63,45,28,2015,0.0
69,63,45,28,2016,2062503886.86
69,63,45,29,2000,0.0
69,63,45,29,2001,693662434.644
69,63,45,29,2002,41552956.6477
69,63,45,29,2003,0.0
69,63,45,29,2004,20429276.6062
69,63,45,29,2005,0.0
69,63,45,29,2006,695704251.223
69,63,45,29,2007,41675269.0457
69,63,45,29,2008,0.0
69,63,45,29,2009,20486850.1473
69,63,45,29,2010,0.0
69,63,45,29,2011,607825636.66
69,63,45,29,2012,33680187.5638
69,63,45,29,2013,0.0
69,63,45,29,2014,15213585.8113
69,63,45,29,2015,0.0
69,63,45,29,2016,520306553.255
69,63,45,30,2000,0.0
69,63,45,30,2001,141647947.13
69,63,45,30,2002,59245064.4483
69,63,45,30,2003,0.0
69,63,45,30,2004,0.0
69,63,45,30,2005,0.0
69,63,45,30,2006,142070858.729
69,63,45,30,2007,59421949.6442
69,63,45,30,2008,0.0
69,63,45,30,2009,0.0
69,63,45,30,2010,0.0
69,63,45,30,2011,124132833.629
69,63,45,30,2012,48025322.8987
69,63,45,30,2013,0.0
69,63,45,30,2014,0.0
69,63,45,30,2015,0.0
69,63,45,30,2016,106268642.054
69,63,72,28,2000,51456149.261
69,63,72,28,2001,3069926.48056
69,63,72,28,2002,10510695.5282
69,63,72,28,2003,0.0
69,63,72,28,2004,490112179.143
69,63,72,28,2005,51966914.4976
69,63,72,28,2006,3104107.79488
69,63,72,28,2007,10622220.1344
69,63,72,28,2008,0.0
69,63,72,28,2009,496505605.295
69,63,72,28,2010,52644813.6487
69,63,72,28,2011,3142945.60746
69,63,72,28,2012,10776598.4416
69,63,72,28,2013,0.0
69,63,72,28,2014,504512468.367
69,63,72,28,2015,53493786.5703
69,63,72,28,2016,3185573.58217
69,63,72,29,2000,7333716.55794
69,63,72,29,2001,0.0
69,63,72,29,2002,3605726.39613
69,63,72,29,2003,0.0
69,63,72,29,2004,123636081.449
69,63,72,29,2005,7406260.56125
69,63,72,29,2006,0.0
69,63,72,29,2007,3643888.1349
69,63,72,29,2008,0.0
69,63,72,29,2009,125243631.683
69,63,72,29,2010,7502558.79203
69,63,72,29,2011,0.0
69,63,72,29,2012,3696717.96046
69,63,72,29,2013,0.0
69,63,72,29,2014,127257178.194
69,63,72,29,2015,7623177.7079
69,63,72,29,2016,0.0
69,63,72,30,2000,10458227.6816
69,63,72,30,2001,0.0
69,63,72,30,2002,0.0
69,63,72,30,2003,0.0
69,63,72,30,2004,25254635.5364
69,63,72,30,2005,10562895.8293
69,63,72,30,2006,0.0
69,63,72,30,2007,0.0
69,63,72,30,2008,0.0
69,63,72,30,2009,25586626.7985
69,63,72,30,2010,10701753.0745
69,63,72,30,2011,0.0
69,63,72,30,2012,0.0
69,63,72,30,2013,0.0
69,63,72,30,2014,26002223.0766
