census region,air conditioning type,technology,housing types,vintage,value
67,64,45,28,2000,129632956.624
67,64,45,28,2001,0.0
67,64,45,28,2002,0.0
67,64,45,28,2003,0.0
67,64,45,28,2004,0.0
67,64,45,28,2005,132619414.977
67,64,45,28,2006,0.0
67,64,45,28,2007,0.0
67,64,45,28,2008,0.0
67,64,45,28,2009,0.0
67,64,45,28,2010,104525079.722
67,64,45,28,2011,0.0
67,64,45,28,2012,0.0
67,64,45,28,2013,0.0
67,64,45,28,2014,0.0
67,64,45,28,2015,86429743.3046
67,64,45,28,2016,0.0
67,64,45,29,2000,68182463.625
67,64,45,29,2001,0.0
67,64,45,29,2002,0.0
67,64,45,29,2003,0.0
67,64,45,29,2004,0.0
67,64,45,29,2005,69753237.7035
67,64,45,29,2006,0.0
67,64,45,29,2007,0.0
67,64,45,29,2008,0.0
67,64,45,29,2009,0.0
67,64,45,29,2010,54976586.4455
67,64,45,29,2011,0.0
67,64,45,29,2012,0.0
67,64,45,29,2013,0.0
67,64,45,29,2014,0.0
67,64,45,29,2015,45459063.6705
67,64,45,29,2016,0.0
67,64,45,30,2000,11013972.0316
67,64,45,30,2001,0.0
67,64,45,30,2002,0.0
67,64,45,30,2003,0.0
67,64,45,30,2004,0.0
67,64,45,30,2005,11267709.7355
67,64,45,30,2006,0.0
67,64,45,30,2007,0.0
67,64,45,30,2008,0.0
67,64,45,30,2009,0.0
67,64,45,30,2010,8880737.8512
67,64,45,30,2011,0.0
67,64,45,30,2012,0.0
67,64,45,30,2013,0.0
67,64,45,30,2014,0.0
67,64,45,30,2015,7343308.37035
67,64,45,30,2016,0.0
67,64,72,28,2000,0.0
67,64,72,28,2001,0.0
67,64,72,28,2002,0.0
67,64,72,28,2003,17564935.7667
67,64,72,28,2004,0.0
67,64,72,28,2005,0.0
67,64,72,28,2006,0.0
67,64,72,28,2007,0.0
67,64,72,28,2008,12865665.1494
67,64,72,28,2009,0.0
67,64,72,28,2010,0.0
67,64,72,28,2011,0.0
67,64,72,28,2012,0.0
67,64,72,28,2013,11801227.3039
67,64,72,28,2014,0.0
67,64,72,28,2015,0.0
67,64,72,28,2016,0.0
67,64,72,29,2000,0.0
67,64,72,29,2001,0.0
67,64,72,29,2002,0.0
67,64,72,29,2003,9238550.32834
67,64,72,29,2004,0.0
67,64,72,29,2005,0.0
67,64,72,29,2006,0.0
67,64,72,29,2007,0.0
67,64,72,29,2008,6766896.08032
67,64,72,29,2009,0.0
67,64,72,29,2010,0.0
67,64,72,29,2011,0.0
67,64,72,29,2012,0.0
67,64,72,29,2013,6207038.49028
67,64,72,29,2014,0.0
67,64,72,29,2015,0.0
67,64,72,29,2016,0.0
67,64,72,30,2000,0.0
67,64,72,30,2001,0.0
67,64,72,30,2002,0.0
67,64,72,30,2003,1492365.18481
67,64,72,30,2004,0.0
67,64,72,30,2005,0.0
67,64,72,30,2006,0.0
67,64,72,30,2007,0.0
67,64,72,30,2008,1093102.24663
67,64,72,30,2009,0.0
67,64,72,30,2010,0.0
67,64,72,30,2011,0.0
67,64,72,30,2012,0.0
67,64,72,30,2013,1002664.68379
67,64,72,30,2014,0.0
67,64,72,30,2015,0.0
67,64,72,30,2016,0.0
67,64,73,28,2000,0.0
67,64,73,28,2001,1126045.18068
67,64,73,28,2002,0.0
67,64,73,28,2003,0.0
67,64,73,28,2004,0.0
67,64,73,28,2005,0.0
67,64,73,28,2006,1122708.11669
67,64,73,28,2007,0.0
67,64,73,28,2008,0.0
67,64,73,28,2009,0.0
67,64,73,28,2010,0.0
67,64,73,28,2011,1439814.76104
67,64,73,28,2012,0.0
67,64,73,28,2013,0.0
67,64,73,28,2014,0.0
67,64,73,28,2015,0.0
67,64,73,28,2016,1413118.24915
67,64,73,29,2000,0.0
67,64,73,29,2001,592260.923231
67,64,73,29,2002,0.0
67,64,73,29,2003,0.0
67,64,73,29,2004,0.0
67,64,73,29,2005,0.0
67,64,73,29,2006,590505.742684
67,64,73,29,2007,0.0
67,64,73,29,2008,0.0
67,64,73,29,2009,0.0
67,64,73,29,2010,0.0
67,64,73,29,2011,757292.899332
67,64,73,29,2012,0.0
67,64,73,29,2013,0.0
67,64,73,29,2014,0.0
67,64,73,29,2015,0.0
67,64,73,29,2016,743251.454952
67,64,73,30,2000,0.0
67,64,73,30,2001,95671.8912322
67,64,73,30,2002,0.0
67,64,73,30,2003,0.0
67,64,73,30,2004,0.0
67,64,73,30,2005,0.0
67,64,73,30,2006,95388.3651108
67,64,73,30,2007,0.0
67,64,73,30,2008,0.0
67,64,73,30,2009,0.0
67,64,73,30,2010,0.0
67,64,73,30,2011,122330.616547
67,64,73,30,2012,0.0
67,64,73,30,2013,0.0
67,64,73,30,2014,0.0
67,64,73,30,2015,0.0
67,64,73,30,2016,120062.407576
68,63,42,28,2000,0.0
68,63,42,28,2001,0.0
68,63,42,28,2002,0.0
68,63,42,28,2003,1318463.40965
68,63,42,28,2004,0.0
68,63,42,28,2005,87232622.0867
68,63,42,28,2006,23992951.4791
68,63,42,28,2007,886992.304509
68,63,42,28,2008,5319392.22411
68,63,42,28,2009,0.0
68,63,42,28,2010,87789902.5356
68,63,42,28,2011,24146229.0311
68,63,42,28,2012,892474.169067
68,63,42,28,2013,5344620.17461
68,63,42,28,2014,0.0
68,63,42,28,2015,88019837.4883
68,63,42,28,2016,24209471.6349
68,63,42,29,2000,0.0
68,63,42,29,2001,0.0
68,63,42,29,2002,0.0
68,63,42,29,2003,415182.177038
68,63,42,29,2004,0.0
68,63,42,29,2005,27472170.0684
68,63,42,29,2006,4054943.46038
68,63,42,29,2007,0.0
68,63,42,29,2008,1680344.92537
68,63,42,29,2009,0.0
68,63,42,29,2010,27647877.6308
68,63,42,29,2011,4080878.2238
68,63,42,29,2012,0.0
68,63,42,29,2013,1688320.46528
68,63,42,29,2014,0.0
68,63,42,29,2015,27720079.7105
68,63,42,29,2016,4091535.38522
68,63,42,30,2000,192.380651203
68,63,42,30,2001,66.5028064279
68,63,42,30,2002,0.0
68,63,42,30,2003,0.0
68,63,42,30,2004,0.0
68,63,42,30,2005,8783711.98553
68,63,42,30,2006,3036383.82677
68,63,42,30,2007,0.0
68,63,42,30,2008,0.0
68,63,42,30,2009,0.0
68,63,42,30,2010,8839158.01581
68,63,42,30,2011,3055550.60158
68,63,42,30,2012,0.0
68,63,42,30,2013,0.0
68,63,42,30,2014,0.0
68,63,42,30,2015,8861937.65324
68,63,42,30,2016,3063425.14514
68,63,44,28,2000,502584.17584
68,63,44,28,2001,3012175.5988
68,63,44,28,2002,0.0
68,63,44,28,2003,53270134.4999
68,63,44,28,2004,14651717.6919
68,63,44,28,2005,538786.150798
68,63,44,28,2006,3182646.82376
68,63,44,28,2007,0.0
68,63,44,28,2008,56677834.1813
68,63,44,28,2009,15588990.5969
68,63,44,28,2010,569780.521219
68,63,44,28,2011,3337512.53329
68,63,44,28,2012,0.0
68,63,44,28,2013,57243415.4112
68,63,44,28,2014,15744551.2424
68,63,44,28,2015,570081.349075
68,63,44,28,2016,3364093.13449
68,63,44,29,2000,0.0
68,63,44,29,2001,951514.507454
68,63,44,29,2002,0.0
68,63,44,29,2003,16777538.0262
68,63,44,29,2004,2476395.85556
68,63,44,29,2005,0.0
68,63,44,29,2006,1005398.26222
68,63,44,29,2007,0.0
68,63,44,29,2008,17851352.9528
68,63,44,29,2009,2634892.93838
68,63,44,29,2010,0.0
68,63,44,29,2011,1054328.21971
68,63,44,29,2012,0.0
68,63,44,29,2013,18028405.6721
68,63,44,29,2014,2661026.24944
68,63,44,29,2015,0.0
68,63,44,29,2016,1062670.26358
68,63,44,30,2000,0.0
68,63,44,30,2001,0.0
68,63,44,30,2002,0.0
68,63,44,30,2003,5358800.0328
68,63,44,30,2004,1852448.46112
68,63,44,30,2005,0.0
68,63,44,30,2006,0.0
68,63,44,30,2007,0.0
68,63,44,30,2008,5697701.40001
68,63,44,30,2009,1969601.05355
68,63,44,30,2010,0.0
68,63,44,30,2011,0.0
68,63,44,30,2012,0.0
68,63,44,30,2013,5753652.70415
68,63,44,30,2014,1988942.49317
68,63,44,30,2015,0.0
68,63,44,30,2016,0.0
68,63,45,28,2000,0.0
68,63,45,28,2001,1530033773.55
68,63,45,28,2002,420829102.827
68,63,45,28,2003,15067714.94
68,63,45,28,2004,89057506.5931
68,63,45,28,2005,0.0
68,63,45,28,2006,1347930853.27
68,63,45,28,2007,370742490.435
68,63,45,28,2008,13003963.4521
68,63,45,28,2009,80861090.9332
68,63,45,28,2010,0.0
68,63,45,28,2011,1081862064.25
68,63,45,28,2012,275244325.335
68,63,45,28,2013,8668232.85508
68,63,45,28,2014,56335907.1436
68,63,45,28,2015,0.0
68,63,45,28,2016,880445153.527
68,63,45,29,2000,0.0
68,63,45,29,2001,481857368.345
68,63,45,29,2002,71123044.8757
68,63,45,29,2003,0.0
68,63,45,29,2004,28130884.4119
68,63,45,29,2005,0.0
68,63,45,29,2006,424375585.938
68,63,45,29,2007,62638626.7507
68,63,45,29,2008,0.0
68,63,45,29,2009,25536443.0815
68,63,45,29,2010,0.0
68,63,45,29,2011,340512561.079
68,63,45,29,2012,46490766.5045
68,63,45,29,2013,0.0
68,63,45,29,2014,17787782.5977
68,63,45,29,2015,0.0
68,63,45,29,2016,277058093.758
68,63,45,30,2000,0.0
68,63,45,30,2001,153709856.779
68,63,45,30,2002,53134952.957
68,63,45,30,2003,0.0
68,63,45,30,2004,0.0
68,63,45,30,2005,0.0
68,63,45,30,2006,135574878.969
68,63,45,30,2007,46865991.3369
68,63,45,30,2008,0.0
68,63,45,30,2009,0.0
68,63,45,30,2010,0.0
68,63,45,30,2011,108898765.448
68,63,45,30,2012,34821162.9552
68,63,45,30,2013,0.0
68,63,45,30,2014,0.0
68,63,45,30,2015,0.0
68,63,45,30,2016,88660196.4021
68,63,72,28,2000,56979433.3499
68,63,72,28,2001,1912068.26535
68,63,72,28,2002,12844743.4114
68,63,72,28,2003,0.0
68,63,72,28,2004,192267100.21
68,63,72,28,2005,52882225.6629
68,63,72,28,2006,1738790.68689
68,63,72,28,2007,12162768.849
68,63,72,28,2008,0.0
68,63,72,28,2009,191989260.864
68,63,72,28,2010,52805807.1651
68,63,72,28,2011,1733291.31669
68,63,72,28,2012,12116280.7124
68,63,72,28,2013,0.0
68,63,72,28,2014,196814804.097
68,63,72,28,2015,54133051.7426
68,63,72,28,2016,1804479.22556
68,63,72,29,2000,9622186.01702
68,63,72,29,2001,0.0
68,63,72,29,2002,4055031.24154
68,63,72,29,2003,0.0
68,63,72,29,2004,60487299.5636
68,63,72,29,2005,8928038.05419
68,63,72,29,2006,0.0
68,63,72,29,2007,3839075.68254
68,63,72,29,2008,0.0
68,63,72,29,2009,60400054.8965
68,63,72,29,2010,8915160.57885
68,63,72,29,2011,0.0
68,63,72,29,2012,3824309.2616
68,63,72,29,2013,0.0
68,63,72,29,2014,61929414.6007
68,63,72,29,2015,9140896.91914
68,63,72,29,2016,0.0
68,63,72,30,2000,7211379.34227
68,63,72,30,2001,0.0
68,63,72,30,2002,0.0
68,63,72,30,2003,0.0
68,63,72,30,2004,19376542.9238
68,63,72,30,2005,6698150.12714
68,63,72,30,2006,0.0
68,63,72,30,2007,0.0
68,63,72,30,2008,0.0
68,63,72,30,2009,19346153.9992
68,63,72,30,2010,6687645.17896
68,63,72,30,2011,0.0
68,63,72,30,2012,0.0
68,63,72,30,2013,0.0
68,63,72,30,2014,19822129.2793
68,63,72,30,2015,6852181.95396
68,63,72,30,2016,0.0
68,63,73,28,2000,1225574.06704
68,63,73,28,2001,0.0
68,63,73,28,2002,20488990.5213
68,63,73,28,2003,5635407.30146
68,63,73,28,2004,193527.703252
68,63,73,28,2005,1247690.1757
68,63,73,28,2006,0.0
68,63,73,28,2007,22220271.2623
68,63,73,28,2008,6111588.50318
68,63,73,28,2009,218281.439627
68,63,73,28,2010,1303376.69333
68,63,73,28,2011,0.0
68,63,73,28,2012,22635403.5463
68,63,73,28,2013,6225768.82367
68,63,73,28,2014,230997.140486
68,63,73,28,2015,1290303.51606
68,63,73,28,2016,0.0
68,63,73,29,2000,386867.223181
68,63,73,29,2001,0.0
68,63,73,29,2002,6449171.25095
68,63,73,29,2003,951909.686197
68,63,73,29,2004,0.0
68,63,73,29,2005,393925.561425
68,63,73,29,2006,0.0
68,63,73,29,2007,6997502.84095
68,63,73,29,2008,1032844.44998
68,63,73,29,2009,0.0
68,63,73,29,2010,411637.247845
68,63,73,29,2011,0.0
68,63,73,29,2012,7131329.79299
68,63,73,29,2013,1052597.55731
68,63,73,29,2014,0.0
68,63,73,29,2015,407634.981198
68,63,73,29,2016,0.0
68,63,73,30,2000,0.0
68,63,73,30,2001,0.0
68,63,73,30,2002,2061859.08361
68,63,73,30,2003,712750.55294
68,63,73,30,2004,0.0
68,63,73,30,2005,0.0
68,63,73,30,2006,0.0
68,63,73,30,2007,2232991.30615
68,63,73,30,2008,771908.12933
68,63,73,30,2009,0.0
68,63,73,30,2010,0.0
68,63,73,30,2011,0.0
68,63,73,30,2012,2272556.16702
68,63,73,30,2013,785585.046772
68,63,73,30,2014,0.0
68,63,73,30,2015,0.0
68,63,73,30,2016,0.0
68,64,42,28,2000,0.0
68,64,42,28,2001,0.0
68,64,42,28,2002,0.0
68,64,42,28,2003,0.0
68,64,42,28,2004,2.39815562963e-06
68,64,42,28,2005,0.0
68,64,42,28,2006,0.0
68,64,42,28,2007,0.0
68,64,42,28,2008,0.0
68,64,42,28,2009,42445611.4068
68,64,42,28,2010,0.0
68,64,42,28,2011,0.0
68,64,42,28,2012,0.0
68,64,42,28,2013,0.0
68,64,42,28,2014,42713549.6315
68,64,42,28,2015,0.0
68,64,42,28,2016,0.0
68,64,42,29,2000,0.0
68,64,42,29,2001,0.0
68,64,42,29,2002,0.0
68,64,42,29,2003,0.0
68,64,42,29,2004,3.31783667207e-07
68,64,42,29,2005,0.0
68,64,42,29,2006,0.0
68,64,42,29,2007,0.0
68,64,42,29,2008,0.0
68,64,42,29,2009,7178746.46542
68,64,42,29,2010,0.0
68,64,42,29,2011,0.0
68,64,42,29,2012,0.0
68,64,42,29,2013,0.0
68,64,42,29,2014,7224062.35367
68,64,42,29,2015,0.0
68,64,42,29,2016,0.0
68,64,42,30,2000,0.0
68,64,42,30,2001,0.0
68,64,42,30,2002,0.0
68,64,42,30,2003,0.0
68,64,42,30,2004,7.56699591875e-07
68,64,42,30,2005,0.0
68,64,42,30,2006,0.0
68,64,42,30,2007,0.0
68,64,42,30,2008,0.0
68,64,42,30,2009,12243144.0054
68,64,42,30,2010,0.0
68,64,42,30,2011,0.0
68,64,42,30,2012,0.0
68,64,42,30,2013,0.0
68,64,42,30,2014,12320428.9393
68,64,42,30,2015,0.0
68,64,42,30,2016,0.0
68,64,44,28,2000,0.0
68,64,44,28,2001,0.0
68,64,44,28,2002,24088292.03
68,64,44,28,2003,0.0
68,64,44,28,2004,0.0
68,64,44,28,2005,0.0
68,64,44,28,2006,0.0
68,64,44,28,2007,25895422.3693
68,64,44,28,2008,0.0
68,64,44,28,2009,0.0
68,64,44,28,2010,0.0
68,64,44,28,2011,0.0
68,64,44,28,2012,27533134.2392
68,64,44,28,2013,0.0
68,64,44,28,2014,0.0
68,64,44,28,2015,0.0
68,64,44,28,2016,0.0
68,64,44,29,2000,0.0
68,64,44,29,2001,0.0
68,64,44,29,2002,4074007.54842
68,64,44,29,2003,0.0
68,64,44,29,2004,0.0
68,64,44,29,2005,0.0
68,64,44,29,2006,0.0
68,64,44,29,2007,4379644.10554
68,64,44,29,2008,0.0
68,64,44,29,2009,0.0
68,64,44,29,2010,0.0
68,64,44,29,2011,0.0
68,64,44,29,2012,4656627.23543
68,64,44,29,2013,0.0
68,64,44,29,2014,0.0
68,64,44,29,2015,0.0
68,64,44,29,2016,0.0
68,64,44,30,2000,0.0
68,64,44,30,2001,0.0
68,64,44,30,2002,6948101.77998
68,64,44,30,2003,0.0
68,64,44,30,2004,0.0
68,64,44,30,2005,0.0
68,64,44,30,2006,0.0
68,64,44,30,2007,7469356.06863
68,64,44,30,2008,0.0
68,64,44,30,2009,0.0
68,64,44,30,2010,0.0
68,64,44,30,2011,0.0
68,64,44,30,2012,7941742.76771
68,64,44,30,2013,0.0
68,64,44,30,2014,0.0
68,64,44,30,2015,0.0
68,64,44,30,2016,0.0
68,64,45,28,2000,710534240.749
68,64,45,28,2001,0.0
68,64,45,28,2002,0.0
68,64,45,28,2003,0.0
68,64,45,28,2004,0.0
68,64,45,28,2005,742776409.463
68,64,45,28,2006,0.0
68,64,45,28,2007,0.0
68,64,45,28,2008,0.0
68,64,45,28,2009,0.0
68,64,45,28,2010,612414072.496
68,64,45,28,2011,0.0
68,64,45,28,2012,0.0
68,64,45,28,2013,0.0
68,64,45,28,2014,0.0
68,64,45,28,2015,447297444.198
68,64,45,28,2016,0.0
68,64,45,29,2000,120171320.433
68,64,45,29,2001,0.0
68,64,45,29,2002,0.0
68,64,45,29,2003,0.0
68,64,45,29,2004,0.0
68,64,45,29,2005,125624377.817
68,64,45,29,2006,0.0
68,64,45,29,2007,0.0
68,64,45,29,2008,0.0
68,64,45,29,2009,0.0
68,64,45,29,2010,103576440.828
68,64,45,29,2011,0.0
68,64,45,29,2012,0.0
68,64,45,29,2013,0.0
68,64,45,29,2014,0.0
68,64,45,29,2015,75650575.8806
68,64,45,29,2016,0.0
68,64,45,30,2000,204948703.575
68,64,45,30,2001,0.0
68,64,45,30,2002,0.0
68,64,45,30,2003,0.0
68,64,45,30,2004,0.0
68,64,45,30,2005,214248734.874
68,64,45,30,2006,0.0
68,64,45,30,2007,0.0
68,64,45,30,2008,0.0
68,64,45,30,2009,0.0
68,64,45,30,2010,176646617.448
68,64,45,30,2011,0.0
68,64,45,30,2012,0.0
68,64,45,30,2013,0.0
68,64,45,30,2014,0.0
68,64,45,30,2015,129019864.27
68,64,45,30,2016,0.0
68,64,72,28,2000,0.0
68,64,72,28,2001,0.0
68,64,72,28,2002,0.0
68,64,72,28,2003,100807721.809
68,64,72,28,2004,0.0
68,64,72,28,2005,0.0
68,64,72,28,2006,0.0
68,64,72,28,2007,0.0
68,64,72,28,2008,93633110.9142
68,64,72,28,2009,0.0
68,64,72,28,2010,0.0
68,64,72,28,2011,0.0
68,64,72,28,2012,0.0
68,64,72,28,2013,93486229.1163
68,64,72,28,2014,0.0
68,64,72,28,2015,0.0
68,64,72,28,2016,0.0
68,64,72,29,2000,0.0
68,64,72,29,2001,0.0
68,64,72,29,2002,0.0
68,64,72,29,2003,17049420.4852
68,64,72,29,2004,0.0
68,64,72,29,2005,0.0
68,64,72,29,2006,0.0
68,64,72,29,2007,0.0
68,64,72,29,2008,15835992.0318
68,64,72,29,2009,0.0
68,64,72,29,2010,0.0
68,64,72,29,2011,0.0
68,64,72,29,2012,0.0
68,64,72,29,2013,15811150.1894
68,64,72,29,2014,0.0
68,64,72,29,2015,0.0
68,64,72,29,2016,0.0
68,64,72,30,2000,0.0
68,64,72,30,2001,0.0
68,64,72,30,2002,0.0
68,64,72,30,2003,29077292.4234
68,64,72,30,2004,0.0
68,64,72,30,2005,0.0
68,64,72,30,2006,0.0
68,64,72,30,2007,0.0
68,64,72,30,2008,27007825.37
68,64,72,30,2009,0.0
68,64,72,30,2010,0.0
68,64,72,30,2011,0.0
68,64,72,30,2012,0.0
68,64,72,30,2013,26965458.328
68,64,72,30,2014,0.0
68,64,72,30,2015,0.0
68,64,72,30,2016,0.0
68,64,73,28,2000,0.0
68,64,73,28,2001,9578630.12255
68,64,73,28,2002,0.0
68,64,73,28,2003,0.0
68,64,73,28,2004,0.0
68,64,73,28,2005,0.0
68,64,73,28,2006,9963508.85549
68,64,73,28,2007,0.0
68,64,73,28,2008,0.0
68,64,73,28,2009,0.0
68,64,73,28,2010,0.0
68,64,73,28,2011,10790485.6591
68,64,73,28,2012,0.0
68,64,73,28,2013,0.0
68,64,73,28,2014,0.0
68,64,73,28,2015,0.0
68,64,73,28,2016,10981674.1091
68,64,73,29,2000,0.0
68,64,73,29,2001,1620015.70614
68,64,73,29,2002,0.0
68,64,73,29,2003,0.0
68,64,73,29,2004,0.0
68,64,73,29,2005,0.0
68,64,73,29,2006,1685109.52272
68,64,73,29,2007,0.0
68,64,73,29,2008,0.0
68,64,73,29,2009,0.0
68,64,73,29,2010,0.0
68,64,73,29,2011,1824974.55492
68,64,73,29,2012,0.0
68,64,73,29,2013,0.0
68,64,73,29,2014,0.0
68,64,73,29,2015,0.0
68,64,73,29,2016,1857309.89807
68,64,73,30,2000,0.0
68,64,73,30,2001,2762889.8272
68,64,73,30,2002,0.0
68,64,73,30,2003,0.0
68,64,73,30,2004,0.0
68,64,73,30,2005,0.0
68,64,73,30,2006,2873905.4445
68,64,73,30,2007,0.0
68,64,73,30,2008,0.0
68,64,73,30,2009,0.0
68,64,73,30,2010,0.0
68,64,73,30,2011,3112441.20261
68,64,73,30,2012,0.0
68,64,73,30,2013,0.0
68,64,73,30,2014,0.0
68,64,73,30,2015,0.0
68,64,73,30,2016,3167588.19305
69,63,42,28,2000,0.0
69,63,42,28,2001,0.0
69,63,42,28,2002,0.0
69,63,42,28,2003,279101.337583
69,63,42,28,2004,0.0
69,63,42,28,2005,43191548.5471
69,63,42,28,2006,4579628.10532
69,63,42,28,2007,269088.813929
69,63,42,28,2008,1285096.54354
69,63,42,28,2009,0.0
69,63,42,28,2010,39502084.5568
69,63,42,28,2011,4188431.82847
69,63,42,28,2012,246068.821028
69,63,42,28,2013,1199651.63137
69,63,42,28,2014,0.0
69,63,42,28,2015,37495821.2842
69,63,42,28,2016,3975706.42317
69,63,42,29,2000,0.0
69,63,42,29,2001,0.0
69,63,42,29,2002,0.0
69,63,42,29,2003,94924.6137207
69,63,42,29,2004,0.0
69,63,42,29,2005,10870437.2353
69,63,42,29,2006,651179.571821
69,63,42,29,2007,0.0
69,63,42,29,2008,440051.390668
69,63,42,29,2009,0.0
69,63,42,29,2010,9939619.65862
69,63,42,29,2011,595420.141183
69,63,42,29,2012,0.0
69,63,42,29,2013,410737.383176
69,63,42,29,2014,0.0
69,63,42,29,2015,9433375.77905
69,63,42,29,2016,565094.252206
69,63,42,30,2000,40.6900314862
69,63,42,30,2001,17.018838512
69,63,42,30,2002,0.0
69,63,42,30,2003,0.0
69,63,42,30,2004,0.0
69,63,42,30,2005,2237947.44123
69,63,42,30,2006,936034.323641
69,63,42,30,2007,0.0
69,63,42,30,2008,0.0
69,63,42,30,2009,0.0
69,63,42,30,2010,2047881.16312
69,63,42,30,2011,856538.015193
69,63,42,30,2012,0.0
69,63,42,30,2013,0.0
69,63,42,30,2014,0.0
69,63,42,30,2015,1944509.82107
69,63,42,30,2016,813302.359856
69,63,44,28,2000,131163.963191
69,63,44,28,2001,648669.010677
69,63,44,28,2002,0.0
69,63,44,28,2003,20507469.9069
69,63,44,28,2004,2174420.42979
69,63,44,28,2005,126949.896209
69,63,44,28,2006,635187.928793
69,63,44,28,2007,0.0
69,63,44,28,2008,21188704.3723
69,63,44,28,2009,2246652.16513
69,63,44,28,2010,130159.843373
69,63,44,28,2011,651114.772195
69,63,44,28,2012,0.0
69,63,44,28,2013,22196490.547
69,63,44,28,2014,2353508.39153
69,63,44,28,2015,134932.801844
69,63,44,28,2016,674785.722441
69,63,44,29,2000,0.0
69,63,44,29,2001,222071.923126
69,63,44,29,2002,0.0
69,63,44,29,2003,5158823.51485
69,63,44,29,2004,309032.692502
69,63,44,29,2005,0.0
69,63,44,29,2006,217442.399711
69,63,44,29,2007,0.0
69,63,44,29,2008,5330448.44182
69,63,44,29,2009,319313.663179
69,63,44,29,2010,0.0
69,63,44,29,2011,222897.906767
69,63,44,29,2012,0.0
69,63,44,29,2013,5584337.87843
69,63,44,29,2014,334522.583579
69,63,44,29,2015,0.0
69,63,44,29,2016,231005.631346
69,63,44,30,2000,0.0
69,63,44,30,2001,0.0
69,63,44,30,2002,0.0
69,63,44,30,2003,1063681.1045
69,63,44,30,2004,444890.708727
69,63,44,30,2005,0.0
69,63,44,30,2006,0.0
69,63,44,30,2007,0.0
69,63,44,30,2008,1098735.14545
69,63,44,30,2009,459552.261948
69,63,44,30,2010,0.0
69,63,44,30,2011,0.0
69,63,44,30,2012,0.0
69,63,44,30,2013,1150598.51295
69,63,44,30,2014,481244.412184
69,63,44,30,2015,0.0
69,63,44,30,2016,0.0
69,63,45,28,2000,0.0
69,63,45,28,2001,562976401.766
69,63,45,28,2002,59692755.6175
69,63,45,28,2003,3373119.35012
69,63,45,28,2004,17160082.7745
69,63,45,28,2005,0.0
69,63,45,28,2006,561408063.634
69,63,45,28,2007,59526463.7009
69,63,45,28,2008,3308649.90017
69,63,45,28,2009,17143663.9135
69,63,45,28,2010,0.0
69,63,45,28,2011,471383807.547
69,63,45,28,2012,46232548.0471
69,63,45,28,2013,2316749.72036
69,63,45,28,2014,12357303.5119
69,63,45,28,2015,0.0
69,63,45,28,2016,390273525.0
69,63,45,29,2000,0.0
69,63,45,29,2001,141622221.732
69,63,45,29,2002,8483697.17903
69,63,45,29,2003,0.0
69,63,45,29,2004,5874058.84413
69,63,45,29,2005,0.0
69,63,45,29,2006,141212651.915
69,63,45,29,2007,8459162.42549
69,63,45,29,2008,0.0
69,63,45,29,2009,5867885.18667
69,63,45,29,2010,0.0
69,63,45,29,2011,118543791.876
69,63,45,29,2012,6568622.48661
69,63,45,29,2013,0.0
69,63,45,29,2014,4228945.31235
69,63,45,29,2015,0.0
69,63,45,29,2016,98129404.5439
69,63,45,30,2000,0.0
69,63,45,30,2001,29182803.1038
69,63,45,30,2002,12205874.3928
69,63,45,30,2003,0.0
69,63,45,30,2004,0.0
69,63,45,30,2005,0.0
69,63,45,30,2006,29100430.1171
69,63,45,30,2007,12171421.4197
69,63,45,30,2008,0.0
69,63,45,30,2009,0.0
69,63,45,30,2010,0.0
69,63,45,30,2011,24438166.6721
69,63,45,30,2012,9454797.82557
69,63,45,30,2013,0.0
69,63,45,30,2014,0.0
69,63,45,30,2015,0.0
69,63,45,30,2016,20235651.9454
69,63,72,28,2000,9736695.71385
69,63,72,28,2001,522194.544672
69,63,72,28,2002,2853984.64449
69,63,72,28,2003,0.0
69,63,72,28,2004,87347418.6036
69,63,72,28,2005,9261503.85019
69,63,72,28,2006,490101.446075
69,63,72,28,2007,2750229.35757
69,63,72,28,2008,0.0
69,63,72,28,2009,87757370.511
69,63,72,28,2010,9304971.31872
69,63,72,28,2011,493609.044992
69,63,72,28,2012,2753399.43961
69,63,72,28,2013,0.0
69,63,72,28,2014,88904436.9348
69,63,72,28,2015,9426595.5209
69,63,72,28,2016,507956.723846
69,63,72,29,2000,1383133.14415
69,63,72,29,2001,0.0
69,63,72,29,2002,976558.873747
69,63,72,29,2003,0.0
69,63,72,29,2004,21957704.488
69,63,72,29,2005,1315348.06716
69,63,72,29,2006,0.0
69,63,72,29,2007,940898.813767
69,63,72,29,2008,0.0
69,63,72,29,2009,22061958.4219
69,63,72,29,2010,1321593.26509
69,63,72,29,2011,0.0
69,63,72,29,2012,941974.155667
69,63,72,29,2013,0.0
69,63,72,29,2014,22354542.4135
69,63,72,29,2015,1339120.13307
69,63,72,29,2016,0.0
69,63,72,30,2000,1991453.46398
69,63,72,30,2001,0.0
69,63,72,30,2002,0.0
69,63,72,30,2003,0.0
69,63,72,30,2004,4530267.52643
69,63,72,30,2005,1894810.31676
69,63,72,30,2006,0.0
69,63,72,30,2007,0.0
69,63,72,30,2008,0.0
69,63,72,30,2009,4551142.39162
69,63,72,30,2010,1903541.34859
69,63,72,30,2011,0.0
69,63,72,30,2012,0.0
69,63,72,30,2013,0.0
69,63,72,30,2014,4609791.34523
69,63,72,30,2015,1928071.60904
69,63,72,30,2016,0.0
69,63,73,28,2000,276301.393924
